gene_name,safe,efficacy,window_rank,ot_genetic_supported,ot_genetic_max,ot_genetic_n_diseases,tractable,is_iei,freimer_hit,freimer_min_fdr,freimer_dir,freimer_marker,arce_hit,arce_min_fdr,arce_dir,any_hit
B3GNTL1,False,-0.5078090157409874,5351,False,,,,False,,,,,,,,
RBM38,False,0.305787122936641,5352,False,,,,False,,,,,,,,
SUV39H2,False,0.0488899726219706,5353,False,,,,False,,,,,,,,
SLC41A2,False,0.299863418601296,5354,False,,,,False,,,,,,,,
NFE2L1,False,-0.508728698524332,5355,False,,,,False,False,0.943547,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
ALKBH4,False,0.2690718044342826,5356,False,,,,False,,,,,,,,
ZNF622,False,0.5385642391464629,5357,False,,,,False,,,,,,,,
CDK13,False,-0.5093382984589043,5358,False,,,,False,,,,,,,,
RARA,False,-0.5097128268398501,5359,False,,,,False,False,0.142913,pos_regulator,IL2RA,False,0.050358,loss_raises_IL2RA,0.0
NOSIP,False,-0.5099751150001065,5360,False,,,,False,,,,,,,,
RETSAT,False,-0.0998058986835158,5361,False,,,,False,,,,,,,,
KRIT1,False,0.3915384814522146,5362,False,,,,False,,,,,,,,
BTBD7,False,0.6504233200875417,5363,False,,,,False,,,,,,,,
EPC2,False,-0.2141296205188583,5364,False,,,,False,,,,,,,,
SLC25A4,False,-0.5125212061041244,5365,False,,,,False,,,,,,,,
RESF1,False,-0.5125671094687528,5366,False,,,,False,,,,,,,,
S100P,False,-0.261328732461945,5367,False,,,,False,,,,,,,,
MAP1S,False,-0.1778006405798226,5368,False,,,,False,,,,,,,,
GOT2,False,-0.4159570858983086,5369,False,,,,False,,,,,,,,
ARGLU1,False,0.0825990007553741,5370,False,,,,False,,,,,,,,
DALRD3,False,-0.0518566528288516,5371,False,,,,False,,,,,,,,
IRF2BP1,False,1.5468284561139631,5372,False,,,,False,,,,,,,,
ATXN1L,False,0.3354856668475678,5373,False,,,,False,,,,,,,,
MOSPD1,False,-0.5136734561768178,5374,False,,,,False,,,,,,,,
EFR3A,False,0.8137561797142385,5375,False,,,,False,,,,,,,,
DBT,False,0.3865053094512596,5376,False,,,,False,,,,,,,,
EPC1,False,-0.5142812833671798,5377,False,,,,False,,,,,,,,
TP53BP2,False,0.0104246447581294,5378,False,,,,False,,,,,,,,
CD200R1,False,0.1155413153466812,5379,False,,,,False,,,,,,,,
TMEM106A,False,-0.1569942213220839,5380,False,,,,False,,,,,,,,
LIG4,False,-0.2532448087458741,5381,False,,,,True,,,,,,,,
COX5B,False,0.3126640391762888,5382,False,,,,False,,,,,,,,
PARP14,False,0.1270927701723788,5383,False,,,,False,,,,,,,,
TGFB1,False,0.1562501999273168,5384,False,,,,True,False,0.999996,pos_regulator,IL2,False,0.553733,loss_lowers_IL2RA,0.0
TMPRSS3,False,0.57667053655631,5385,False,,,,False,,,,,,,,
RMDN3,False,0.1904257449195746,5386,False,,,,False,,,,,,,,
GRSF1,False,-0.0444629641599292,5387,False,,,,False,,,,,,,,
HERC6,False,0.5954122669901483,5388,False,,,,False,,,,,,,,
ATP5ME,False,-0.2562471408572415,5389,False,,,,False,,,,,,,,
ZNF189,False,-0.1514685289213209,5390,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
NCALD,False,0.4260979113544688,5391,False,,,,False,,,,,,,,
RUNX2,False,1.4322053943274795,5392,False,,,,False,False,0.386736,neg_regulator,IL2RA,False,0.973586,loss_lowers_IL2RA,0.0
ULK2,False,0.4001142758462247,5393,False,,,,False,,,,,,,,
ASAH1,False,-0.5188766654236072,5394,False,,,,False,,,,,,,,
TMEM128,False,-0.1426963409401452,5395,False,,,,False,,,,,,,,
AGO3,False,-0.0741867098539957,5396,False,,,,False,,,,,,,,
SH2D2A,False,-0.098947658659681,5397,False,,,,False,,,,,,,,
ZNF134,False,0.2202529077297804,5398,False,,,,False,False,0.732196,neg_regulator,IL2RA,False,0.592098,loss_lowers_IL2RA,0.0
YAF2,False,0.0077155940952816,5399,False,,,,False,,,,,,,,
RNASEL,False,-0.3781056811426898,5400,False,,,,True,,,,,,,,
HPS4,False,-0.1224993739556262,5401,False,,,,False,,,,,,,,
FEZ2,False,-0.0208786755565815,5402,False,,,,False,,,,,,,,
ZNF146,False,-0.5206981524593246,5403,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
UBXN2A,False,0.172262775005394,5404,False,,,,False,,,,,,,,
MICOS13,False,-0.2120917579500391,5405,False,,,,False,,,,,,,,
ZNF329,False,0.5531294916066437,5406,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
TBC1D10B,False,1.0195129390054591,5407,False,,,,False,,,,,,,,
TIMP1,False,0.8548562566877722,5408,False,,,,False,,,,,,,,
PPIH,False,0.2416237192372796,5409,False,,,,False,,,,,,,,
CALR,False,0.5609870657146055,5410,False,,,,False,,,,,,,,
MMGT1,False,-0.0885595909192177,5411,False,,,,False,,,,,,,,
RECK,False,-0.5254250215563401,5412,False,,,,False,,,,,,,,
INTS15,False,0.4745799803584006,5413,False,,,,False,,,,,,,,
ANP32E,False,-0.526381429689962,5414,False,,,,False,,,,,,,,
PAN3,False,-0.5264215684545424,5415,False,,,,False,,,,,,,,
PNP,False,0.3530777971795845,5416,False,,,,True,,,,,,,,
CCNB2,False,-0.0687755531021978,5417,False,,,,False,,,,,,,,
DYNC2I1,False,-0.4648408117159125,5418,False,,,,False,,,,,,,,
PMAIP1,False,0.1213933950597969,5419,False,,,,False,,,,,,,,
PPM1K,False,0.0602151144413555,5420,False,,,,False,,,,,,,,
CYFIP2,False,-0.5285924390230612,5421,False,,,,False,,,,,,,,
DDX3Y,False,0.2462324083030795,5422,False,,,,False,,,,,,,,
DOT1L,False,0.9134566838179522,5423,False,,,,False,,,,,,,,
ODC1,False,-0.5290944335849433,5424,False,,,,False,,,,,,,,
MAN2A2,False,0.1443990739281384,5425,False,,,,False,,,,,,,,
DDIT3,False,0.0685354650218929,5426,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
UBIAD1,False,0.3815497452907433,5427,False,,,,False,,,,,,,,
RNF121,False,-0.5322627328319738,5428,False,,,,False,,,,,,,,
RTN3,False,-0.5324680875299423,5429,False,,,,False,,,,,,,,
EHD1,False,-0.133450712184634,5430,False,,,,False,,,,,,,,
LPGAT1,False,0.5710140772983885,5431,False,,,,False,,,,,,,,
NME4,False,-0.3930176169934348,5432,False,,,,False,,,,,,,,
RCN2,False,-0.0656824246951578,5433,False,,,,False,,,,,,,,
KIAA1586,False,-0.5357754574386343,5434,False,,,,False,,,,,,,,
USP1,False,0.0550149317884896,5435,False,,,,False,,,,,,,,
ACLY,False,0.9973544995635064,5436,False,,,,False,,,,,,,,
DYNC1LI2,False,-0.2969325951294946,5437,False,,,,False,,,,,,,,
FBXO34,False,-0.5368504609511906,5438,False,,,,False,,,,,,,,
ACSM3,False,0.4699406642915801,5439,False,,,,False,,,,,,,,
CLASP1,False,0.1140465654630782,5440,False,,,,False,,,,,,,,
APRT,False,-0.082448700004376,5441,False,,,,False,,,,,,,,
NMRAL1,False,-0.0337399921158802,5442,False,,,,False,,,,,,,,
SEC23A,False,1.0074809150709154,5443,False,,,,False,,,,,,,,
RFXANK,False,0.2806168441479444,5444,False,,,,True,,,,,,,,
SNX14,False,-0.3635955278790258,5445,False,,,,False,,,,,,,,
MAPRE3,False,0.1599666954360407,5446,False,,,,False,,,,,,,,
TET2,False,0.152439440902979,5447,False,,,,True,,,,,,,,
RLIG1,False,-0.1587386469467138,5448,False,,,,False,,,,,,,,
ATG3,False,0.2052052592687466,5449,False,,,,False,,,,,,,,
WDR41,False,0.1082070584606507,5450,False,,,,False,,,,,,,,
ACOT9,False,0.6394104976550538,5451,False,,,,False,,,,,,,,
SHPK,False,-0.2747642948964925,5452,False,,,,False,,,,,,,,
TMCC1,False,-0.2586129834701309,5453,False,,,,False,,,,,,,,
LDHB,False,-0.5208166289101466,5454,False,,,,False,,,,,,,,
VASH1,False,0.0686124258655717,5455,False,,,,False,,,,,,,,
WARS2,True,0.1572949329340514,5456,False,0.0,,True,False,,,,,,,,
BTG3,False,-0.1566462881983124,5457,False,,,,False,,,,,,,,
LIMD2,False,-0.5451268835938505,5458,False,,,,False,,,,,,,,
CNOT6,False,-0.5452479744501719,5459,False,,,,False,,,,,,,,
GALNT6,False,-0.5456701083796761,5460,False,,,,False,,,,,,,,
DNAL1,False,-0.056277703369839,5461,False,,,,False,,,,,,,,
VAMP3,False,-0.5466560284095251,5462,False,,,,False,,,,,,,,
KPNA4,False,0.4985642477041608,5463,False,,,,False,,,,,,,,
LYPLA1,False,0.1479890216203429,5464,False,,,,False,,,,,,,,
TCF12,False,-0.5471403364082168,5465,False,,,,False,False,0.247417,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
UBASH3B,False,-0.5474285351797783,5466,False,,,,False,,,,,,,,
LRIG2,False,-0.5474506581733752,5467,False,,,,False,,,,,,,,
B4GALT3,False,-0.0526236261680388,5468,False,,,,False,,,,,,,,
PRDX6,False,0.3918317455026057,5469,False,,,,False,,,,,,,,
ADAM15,False,-0.5480694244557172,5470,False,,,,False,,,,,,,,
PDSS2,False,-0.5481602406162421,5471,False,,,,False,,,,,,,,
B3GNT2,False,0.0581479728391059,5472,False,,,,False,,,,,,,,
SSBP4,False,-0.411644790870239,5473,False,,,,False,,,,,,,,
UPRT,False,-0.2906646443665028,5474,False,,,,False,,,,,,,,
ZNF248,False,-0.5494635937609229,5475,False,,,,False,False,0.692244,pos_regulator,IL2RA,False,0.780479,loss_raises_IL2RA,0.0
ECI1,False,-0.5280857070786024,5476,False,,,,False,,,,,,,,
MORF4L1,False,0.0340317229016454,5477,False,,,,False,,,,,,,,
TM9SF3,False,0.1666870404785761,5478,False,,,,False,,,,,,,,
TBKBP1,False,-0.5293181627520973,5479,False,,,,False,,,,,,,,
SINHCAF,False,-0.3067424085820188,5480,False,,,,False,,,,,,,,
SLC25A22,False,-0.0092333985394544,5481,False,,,,False,,,,,,,,
TRMT10C,False,0.1164578091868843,5482,False,,,,False,,,,,,,,
PMM1,False,-0.5525343850209696,5483,False,,,,False,,,,,,,,
NUP35,False,-0.5532261024587676,5484,False,,,,False,,,,,,,,
ZBTB14,True,0.475359954291276,5485,False,0.0,,False,False,False,0.054963,neg_regulator,CTLA4,False,0.780303,loss_raises_IL2RA,0.0
IPO9,False,-0.2930532886470945,5486,False,,,,False,,,,,,,,
NAXE,False,-0.5536841805059654,5487,False,,,,False,,,,,,,,
IFI35,False,-0.3242924640495509,5488,False,,,,False,,,,,,,,
SRSF10,False,0.2367327211986227,5489,False,,,,False,,,,,,,,
GTF2A1,False,-0.3000984208514056,5490,False,,,,False,,,,,,,,
PHF1,False,-0.5551765945457455,5491,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
WRAP73,False,0.0946052882620854,5492,False,,,,False,,,,,,,,
ACAP2,False,-0.5558686677789134,5493,False,,,,False,,,,,,,,
PHF6,False,0.0562041303844658,5494,False,,,,False,,,,,,,,
IFT43,False,-0.1302355666122609,5495,False,,,,False,,,,,,,,
ZNF428,False,0.1563931190668421,5496,False,,,,False,,,,,,,,
C4orf3,False,0.0039642500403982,5497,False,,,,False,,,,,,,,
ZMAT3,False,0.1658964075275245,5498,False,,,,False,,,,,,,,
CYFIP1,False,0.8641073946406213,5499,False,,,,False,,,,,,,,
TWSG1,False,0.0659909609026331,5500,False,,,,False,,,,,,,,
ANGPTL6,False,0.1796793727714798,5501,False,,,,False,,,,,,,,
EDARADD,False,0.0407890010219202,5502,False,,,,False,,,,,,,,
ATF2,False,1.028295075068031,5503,False,,,,False,False,0.353792,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
C9orf72,False,0.2101614022828783,5504,False,,,,False,,,,,,,,
ATP6V0E1,False,0.0926867573308347,5505,False,,,,False,,,,,,,,
SEPTIN8,False,-0.5610724627256134,5506,False,,,,False,,,,,,,,
ZNF41,False,-0.113088119842639,5507,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
RCSD1,False,0.1484709634077154,5508,False,,,,False,,,,,,,,
SIN3A,False,-0.2001701562596053,5509,False,,,,False,,,,,,,,
DIPK2A,False,0.0676052172181592,5510,False,,,,False,,,,,,,,
SMARCD1,False,-0.0534618221395986,5511,False,,,,False,,,,,,,,
AFF4,False,0.1500281004754378,5512,False,,,,False,,,,,,,,
PLCB2,False,-0.4021727053196699,5513,False,,,,False,,,,,,,,
RGCC,False,-0.517610488922828,5514,False,,,,False,,,,,,,,
ENOSF1,False,0.2057474303694967,5515,False,,,,False,,,,,,,,
RHOT1,False,0.1749318047130338,5516,False,,,,False,,,,,,,,
FAM89A,False,0.1404728404485123,5517,False,,,,False,,,,,,,,
MAML2,False,-0.5648269986694814,5518,False,,,,False,,,,,,,,
GGCT,False,-0.5648401019416691,5519,False,,,,False,,,,,,,,
LEMD3,False,0.0944529264879712,5520,False,,,,False,,,,,,,,
HPRT1,False,0.2008239090840685,5521,False,,,,False,,,,,,,,
HERC1,False,-0.0244240175837497,5522,False,,,,False,,,,,,,,
SLC41A3,False,-0.0289665543440573,5523,False,,,,False,,,,,,,,
IL6ST,False,0.0276531645791667,5524,False,,,,True,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
RSPH3,False,-0.5661800888746151,5525,False,,,,False,,,,,,,,
TBC1D31,False,-0.5665935913129486,5526,False,,,,False,,,,,,,,
PRRC2A,False,0.9501367635182028,5527,False,,,,False,True,0.015503,pos_regulator,IL2,False,0.222772,loss_lowers_IL2RA,1.0
RAB20,False,-0.5669005749436973,5528,False,,,,False,,,,,,,,
STMP1,False,0.3781783792330034,5529,False,,,,False,,,,,,,,
ZNF510,False,0.0235354336659939,5530,False,,,,False,,,,,,,,
ATP8B3,False,0.127584987792774,5531,False,,,,False,,,,,,,,
SPRYD4,False,0.0026079307316346,5532,False,,,,False,,,,,,,,
EDC3,False,-0.5683516997218425,5533,False,,,,False,,,,,,,,
APOBEC3F,False,0.1780356868152314,5534,False,,,,False,,,,,,,,
FAM117A,False,-0.568476724097295,5535,False,,,,False,,,,,,,,
IMMP2L,False,0.1637090441702345,5536,False,,,,False,,,,,,,,
H1-3,False,0.3749561183988589,5537,False,,,,False,,,,,,,,
SMDT1,False,0.3377538397298081,5538,False,,,,False,,,,,,,,
PPP2R5B,False,-0.570392286318171,5539,False,,,,False,,,,,,,,
XKR6,False,-0.5711276111308419,5540,False,,,,False,,,,,,,,
SLC35B1,False,1.1322329791929917,5541,False,,,,False,,,,,,,,
CYLD,False,-0.0954354945287714,5542,False,,,,False,,,,,,,,
ANKFY1,False,-0.0310744938836314,5543,False,,,,False,,,,,,,,
IFI44L,False,-0.052239708569593,5544,False,,,,False,,,,,,,,
PRXL2C,False,-0.0216734483943266,5545,False,,,,False,,,,,,,,
ZNF92,False,-0.4716555141342412,5546,False,,,,False,,,,,,,,
YY1,False,0.8236788386423757,5547,False,,,,False,True,0.000782,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,1.0
CYP2U1,False,0.5969725989251339,5548,False,,,,False,,,,,,,,
EXOC1,False,1.1931343756558723,5549,False,,,,False,,,,,,,,
CCDC61,False,0.2422729074357795,5550,False,,,,False,,,,,,,,
TESPA1,False,-0.5757155286448188,5551,False,,,,False,,,,,,,,
DYRK3,False,-0.5757962798532237,5552,False,,,,False,,,,,,,,
SLC25A12,False,0.0590269025322811,5553,False,,,,False,,,,,,,,
ZFP36,False,0.3913659272428373,5554,False,,,,False,,,,,,,,
PLSCR1,False,0.0849533128338472,5555,False,,,,False,,,,,,,,
BTN2A1,False,0.6903394824910362,5556,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
GNA15,False,-0.5781393933045567,5557,False,,,,False,,,,,,,,
SIAE,False,0.2695935133948967,5558,False,,,,False,,,,,,,,
ANXA7,False,-0.4016768374370985,5559,False,,,,False,,,,,,,,
GORASP1,False,0.0790826065711031,5560,False,,,,False,,,,,,,,
FRS2,False,0.0785213562643112,5561,False,,,,False,,,,,,,,
PPP1R9B,False,-0.5795835526156714,5562,False,,,,False,,,,,,,,
SLC37A4,False,0.3208090268235725,5563,False,,,,False,,,,,,,,
CBLB,False,-0.5800796159282628,5564,False,,,,True,,,,,,,,
TBC1D20,False,0.0577119517635329,5565,False,,,,False,,,,,,,,
NFRKB,False,1.2344770198411934,5566,False,,,,False,,,,,,,,
ZIK1,False,0.1217805981794093,5567,False,,,,False,False,0.903449,neg_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
CHAC2,False,0.0535597390588682,5568,False,,,,False,,,,,,,,
SCCPDH,False,-0.3774547834215251,5569,False,,,,False,,,,,,,,
ABHD14A,False,0.4288330692941376,5570,False,,,,False,,,,,,,,
LYSMD4,False,0.4896980910570694,5571,False,,,,False,,,,,,,,
NOP53,False,0.0851835621338049,5572,False,,,,False,,,,,,,,
IER3IP1,False,-0.5856641619939155,5573,False,,,,False,,,,,,,,
ATP6V0E2,False,0.4344919870404811,5574,False,,,,False,,,,,,,,
ATP5MC2,False,0.6950669588178278,5575,False,,,,False,,,,,,,,
FUBP3,False,0.4062601208759223,5576,False,,,,False,,,,,,,,
LRRC37B,False,-0.5870243236092829,5577,False,,,,False,,,,,,,,
PAXX,False,-0.1388138799949284,5578,False,,,,False,,,,,,,,
PHF20L1,False,0.524409053104413,5579,False,,,,False,,,,,,,,
KLC1,False,0.2895408797086581,5580,False,,,,False,,,,,,,,
UHRF2,False,-0.4507501239895919,5581,False,,,,False,,,,,,,,
SAP30,False,-0.3704645687983799,5582,False,,,,False,,,,,,,,
DDX60,False,0.0237738767451012,5583,False,,,,False,,,,,,,,
RUFY2,False,-0.5891562392332917,5584,False,,,,False,,,,,,,,
EEIG2,False,-0.0551922949305438,5585,False,,,,False,,,,,,,,
TRIT1,False,0.3598886251259017,5586,False,,,,False,,,,,,,,
GOLGA3,False,0.2506398949419431,5587,False,,,,False,,,,,,,,
SSH1,False,0.1991440487147369,5588,False,,,,False,,,,,,,,
SNX16,False,-0.5908148772331419,5589,False,,,,False,,,,,,,,
INO80B,False,0.7590071143662431,5590,False,,,,False,,,,,,,,
MICOS10,False,-0.1602183288863234,5591,False,,,,False,,,,,,,,
IREB2,False,0.5931159674070692,5592,False,,,,False,,,,,,,,
PLEKHF1,False,-0.582800140894377,5593,False,,,,False,,,,,,,,
RWDD4,False,-0.1027145930087559,5594,False,,,,False,,,,,,,,
MARCHF8,False,-0.0437559548283312,5595,False,,,,False,,,,,,,,
ZNF530,False,0.052593173572665,5596,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
SAMHD1,False,-0.2017484830351857,5597,False,,,,True,,,,,,,,
GPATCH8,False,0.9330893177638756,5598,False,,,,False,,,,,,,,
MSANTD3,False,-0.2526280521655717,5599,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
EIF2AK4,False,-0.5951384776328648,5600,False,,,,False,,,,,,,,
CERS5,False,0.3452105896292278,5601,False,,,,False,,,,,,,,
TESC,False,-0.5954160621328987,5602,False,,,,False,,,,,,,,
LEMD2,False,0.197108538403448,5603,False,,,,False,,,,,,,,
RFX7,False,0.1953258607490939,5604,False,,,,False,True,0.00135,neg_regulator,IL2,False,0.999996,loss_lowers_IL2RA,1.0
NCKIPSD,False,0.6881051270111516,5605,False,,,,False,,,,,,,,
SIAH1,False,-0.5966546372517828,5606,False,,,,False,,,,,,,,
ZNRF2,False,0.4892708793313346,5607,False,,,,False,,,,,,,,
EXOC6B,False,0.3738249580293091,5608,False,,,,False,,,,,,,,
JOSD2,False,0.0620382218524611,5609,False,,,,False,,,,,,,,
EVL,False,0.1432618477624428,5610,False,,,,False,,,,,,,,
ACTR3,False,-0.1250037860004872,5611,False,,,,False,,,,,,,,
FDFT1,False,1.034761364790377,5612,False,,,,False,,,,,,,,
VAC14,False,-0.5984105489409826,5613,False,,,,False,,,,,,,,
LRPAP1,False,0.4143591596306669,5614,False,,,,False,,,,,,,,
EARS2,False,-0.0321869049432925,5615,False,,,,False,,,,,,,,
ADPGK,False,-0.0162332083811099,5616,False,,,,False,,,,,,,,
ZNF740,False,0.198228148910739,5617,False,,,,False,False,0.999996,pos_regulator,IL2RA,False,0.999996,loss_lowers_IL2RA,0.0
BAK1,False,-0.6000292605580309,5618,False,,,,False,,,,,,,,
DGKZ,False,0.3025386269524263,5619,False,,,,False,,,,,,,,
MAP3K6,False,-0.220413706907203,5620,False,,,,False,,,,,,,,
LETM2,False,-0.2634780256818787,5621,False,,,,False,,,,,,,,
ZNF70,False,0.1110594249775845,5622,False,,,,False,,,,,,,,
PIGT,False,-0.175068479046356,5623,False,,,,False,,,,,,,,
GNE,True,0.0964522688335668,5624,False,0.0,,True,False,,,,,,,,
CCDC77,False,0.1507172468528536,5625,False,,,,False,,,,,,,,
FANCG,False,0.1852374914639988,5626,False,,,,False,,,,,,,,
BBC3,False,-0.103971199198416,5627,False,,,,False,,,,,,,,
PTTG1IP,False,0.8900543406676256,5628,False,,,,False,,,,,,,,
DNAJC1,False,-0.2348095064884637,5629,False,,,,False,,,,,,,,
ZNF512B,False,0.8115976729773168,5630,False,,,,False,,,,,,,,
UCK1,False,0.2544657772023082,5631,False,,,,False,,,,,,,,
MCRIP1,False,0.3598379287391715,5632,False,,,,False,,,,,,,,
CD276,False,-0.6102422178121639,5633,False,,,,False,,,,,,,,
BST2,False,-0.1509729821426245,5634,False,,,,False,,,,,,,,
CFAP68,False,-0.0126231623091291,5635,False,,,,False,,,,,,,,
TMEM141,False,-0.2720473231277167,5636,False,,,,False,,,,,,,,
NR1D1,False,0.4956816663855914,5637,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
ZHX2,False,-0.0581501060464096,5638,False,,,,False,,,,,,,,
MTHFSD,False,0.1274262492768199,5639,False,,,,False,,,,,,,,
CYREN,False,0.000562177347032,5640,False,,,,False,,,,,,,,
GET3,False,0.5542894364538995,5641,False,,,,False,,,,,,,,
ZNF107,False,-0.275676177169556,5642,False,,,,False,,,,,,,,
SH3KBP1,False,-0.1004838977828675,5643,False,,,,True,,,,,,,,
PTOV1,False,-0.0652112920378838,5644,False,,,,False,,,,,,,,
SHISA5,False,-0.1906758882525975,5645,False,,,,False,,,,,,,,
PRDX3,False,-0.3899073624495347,5646,False,,,,False,,,,,,,,
GBA1,False,-0.0352405801425351,5647,False,,,,False,,,,,,,,
HIF1AN,False,0.5461126293148891,5648,False,,,,False,,,,,,,,
BCLAF1,False,0.0100409099700327,5649,False,,,,False,,,,,,,,
PUDP,False,-0.3996718029167406,5650,False,,,,False,,,,,,,,
TPGS1,False,-0.6163424804526172,5651,False,,,,False,,,,,,,,
STK16,False,0.107445812510014,5652,False,,,,False,,,,,,,,
SAMD8,False,-0.6185827340406003,5653,False,,,,False,,,,,,,,
PLAAT3,False,-0.6187135633996295,5654,False,,,,False,,,,,,,,
BBX,False,0.3177090371686442,5655,False,,,,False,False,0.999996,pos_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
NOTCH1,False,0.0998144068351099,5656,False,,,,False,,,,,,,,
LMNA,False,-0.4455028116422046,5657,False,,,,False,,,,,,,,
C15orf61,False,0.348640495565043,5658,False,,,,False,,,,,,,,
VDAC2,False,0.7265338351389146,5659,False,,,,False,,,,,,,,
TMEM223,False,-0.3815839358379727,5660,False,,,,False,,,,,,,,
NME6,False,-0.250858271935246,5661,False,,,,False,,,,,,,,
ELP1,False,-0.0278978620293814,5662,False,,,,False,,,,,,,,
TPST2,False,0.8235759367612899,5663,False,,,,False,,,,,,,,
GDPD5,False,-0.0451148129694839,5664,False,,,,False,,,,,,,,
PRKCD,False,-0.6207654866793976,5665,False,,,,True,,,,,,,,
L3MBTL3,False,-0.1044970857237042,5666,False,,,,False,,,,,,,,
RHOC,False,0.6253622315935456,5667,False,,,,False,,,,,,,,
IFT46,False,0.3357402894439906,5668,False,,,,False,,,,,,,,
HNRNPH3,False,-0.6227376318345825,5669,False,,,,False,,,,,,,,
SRC,False,-0.6230455048234441,5670,False,,,,False,,,,,,,,
SIK2,False,0.2643651866221668,5671,False,,,,False,,,,,,,,
CMTM3,False,-0.1621441897240149,5672,False,,,,False,,,,,,,,
C1orf52,False,0.3065679574589786,5673,False,,,,False,,,,,,,,
CCDC66,False,-0.0588671012075916,5674,False,,,,False,,,,,,,,
PKN1,False,0.6594358409432237,5675,False,,,,False,,,,,,,,
PAXIP1,True,0.6573023530826896,5676,False,0.0,,False,False,,,,,,,,
PLBD2,False,-0.6253091721237064,5677,False,,,,False,,,,,,,,
METTL13,False,0.2986820010480883,5678,False,,,,False,,,,,,,,
STX7,False,0.3582063383334546,5679,False,,,,False,,,,,,,,
ZSCAN2,False,-0.2827640219186103,5680,False,,,,False,,,,,,,,
PRKCH,False,-0.1603333686293196,5681,False,,,,False,,,,,,,,
MAP3K3,False,0.3661641999144331,5682,False,,,,False,,,,,,,,
ATAD1,False,-0.3069818578686297,5683,False,,,,False,,,,,,,,
KIF5B,False,0.2507327540165779,5684,False,,,,False,,,,,,,,
EIF3L,False,-0.3494641068177125,5685,False,,,,False,,,,,,,,
TMEM41B,False,-0.1250909702028993,5686,False,,,,False,,,,,,,,
USF3,False,-0.6312784917077738,5687,False,,,,False,,,,,,,,
APPL2,False,0.1206875120533595,5688,False,,,,False,,,,,,,,
TMEM218,False,-0.3719426756797289,5689,False,,,,False,,,,,,,,
MYL12A,False,-0.1969220562980762,5690,False,,,,False,,,,,,,,
NKRF,False,-0.0860309556123628,5691,False,,,,False,,,,,,,,
ATP5MG,False,0.084493412894695,5692,False,,,,False,,,,,,,,
CNKSR2,False,-0.6324659088189404,5693,False,,,,False,,,,,,,,
CBL,False,-0.6326036061163899,5694,False,,,,False,,,,,,,,
MED30,False,0.0729414728853918,5695,False,,,,False,True,0.000275,pos_regulator,IL2,False,0.982568,loss_raises_IL2RA,1.0
TM6SF1,False,-0.4538581686114354,5696,False,,,,False,,,,,,,,
UBXN6,False,0.62698018743536,5697,False,,,,False,,,,,,,,
DENND4B,False,0.8046058176371209,5698,False,,,,False,,,,,,,,
CRBN,False,-0.0486819019806819,5699,False,,,,False,,,,,,,,
SEC63,False,0.410608381251878,5700,False,,,,False,,,,,,,,
CAND1,False,-0.5907255690290129,5701,False,,,,False,,,,,,,,
MT2A,False,-0.0438790261131628,5702,False,,,,False,,,,,,,,
RABEP2,False,-0.6363269721127995,5703,False,,,,False,,,,,,,,
C16orf87,False,0.1952946424991939,5704,False,,,,False,,,,,,,,
PPP1R12B,False,0.4656980477680729,5705,False,,,,False,,,,,,,,
ANAPC7,False,0.3281123687944181,5706,False,,,,False,,,,,,,,
PTPA,False,-0.6374958823438907,5707,False,,,,False,,,,,,,,
ALG5,False,-0.1602535540805948,5708,False,,,,False,,,,,,,,
PLAAT4,False,-0.6385247939204168,5709,False,,,,False,,,,,,,,
SNX10,False,0.6585302988933381,5710,False,,,,True,,,,,,,,
ACAP1,False,-0.0118153943295207,5711,False,,,,False,,,,,,,,
ZNF182,False,-0.1137555385175376,5712,False,,,,False,False,0.943525,neg_regulator,IL2,False,0.999996,loss_lowers_IL2RA,0.0
TRIB1,False,0.1327560604550974,5713,False,,,,False,,,,,,,,
ARMCX5,False,-0.3342627486290859,5714,False,,,,False,,,,,,,,
