gene_name,efficacy,module_suppression,z_induction_matched,z_expression_matched_recovery_control,z_effector_positive_control,in_naive_top100,is_il2_axis
TSPAN31,0.41222712479066104,0.48262546004520523,4.030824320510876,5.9667075429016405,9.517096205041659,False,False
TSPAN5,0.284979417680006,0.17779594535628954,2.926026911023063,3.5948284375235966,10.82435372913027,False,False
TSPO,0.2168903452839004,0.12119380798604754,0.7607166168165429,1.8397153778308069,4.832848608906003,False,False
TSPYL1,0.10986653505824506,0.13600203834681046,0.053994898371172835,0.9379930387095534,1.344911918771861,False,False
TSPYL2,0.23201196786249056,0.1304124194300837,1.341742653577655,2.123928687173265,6.894961004138186,False,False
TSPYL4,0.047054074580955785,0.15532327484753397,1.162534284612502,1.6484928745624012,1.4697170511219182,False,False
TSR3,-0.10017531522316858,-0.05621869109260539,-0.6316537697560116,-1.2308214124944103,-3.2508873180921447,False,False
TSSC4,0.1702790726631065,-0.12514928459293312,-1.9332519940927462,-2.534075905609797,4.5564403856209825,False,False
GFUS,0.2216062239895109,0.13848233916279343,1.269521417971983,1.7708140061199695,6.272357247113722,False,False
TSTD1,-0.010073525430925656,-0.13354812976386812,-2.0120681769058337,-2.2927086917956716,-0.610127145904965,False,False
TSTD2,0.5051594697797555,0.681223638355732,4.040137069153612,4.830526657446333,7.844435369621386,False,False
TTBK2,0.22811031317542074,0.380897281691432,3.3325642986664152,4.868668525518496,3.9078495956430825,False,False
TTC14,0.18463168886955827,0.31962060555815697,3.4115155534201156,4.536315071143004,4.395480925906211,False,False
TTC17,-0.04871058790013194,0.20100347314857775,2.2339872099585127,4.103009636416661,-3.083571859311758,False,False
TTC21B,0.19398211418592837,-0.09620202249950832,-1.5781263590902617,-1.1656624626042875,3.0565497971156015,False,False
IFT56,0.24038060288876295,0.22101288330223826,1.947744543560466,2.526799137163758,6.841289989327539,False,False
TTC31,0.007333361776545644,-0.05880589772843652,-0.863401773262651,-1.3620388841214444,-0.043128028173540764,False,False
TTC32,-0.009174400271149352,0.19322900163630644,1.769116977554872,2.4020284900833926,-0.5920738070296447,False,False
TTC33,0.18352898443117738,0.22762805740866396,2.5634009227464,3.3963189398635745,4.91246391851291,False,False
SKIC3,0.009430265083210543,-0.04797776871257358,-0.8428392923746887,-1.0066563022958377,0.2565054897108088,False,False
TTC39B,0.307750053005293,0.37813941865331596,5.391742538299912,6.599251707329475,9.013306897782037,False,False
TTC39C,0.21856224871589802,0.295202618982229,3.0606252407098995,3.6332220332201195,4.826673035617868,False,False
TTC5,0.10878403310198337,0.15581232169643044,1.48798619401177,1.8849543713893657,2.4520357614353703,False,False
TTC7A,0.0799789214215707,0.33092032911048996,2.3340856687843554,3.2461114395019477,1.2764824517347673,False,False
TTC9,-0.11438773479312658,-0.20323149652944672,-2.7567610385433046,-3.747617407486641,-3.3289800830998866,False,False
TTL,0.28983375178358983,0.19414152763783932,2.1947603381010388,2.9875001886635264,6.534171291978016,False,False
TTLL1,0.3307620581690571,0.3714580552445518,4.341896215975221,5.157801863574994,10.246890677456397,False,False
TTLL12,0.2936336217680946,0.12978488776004976,1.2578679304452567,1.7249753654564415,7.222998520343302,False,False
TTLL3,0.06589419482043013,0.30154679839809734,3.495650913399077,5.682244243168189,1.3084412311739109,False,False
TTLL4,0.2689281121638487,-0.053272525469462075,-1.1809053199763648,-1.0578897519767902,7.755318950002094,False,False
TTPAL,0.004884380476141814,0.29783935596545535,3.1156901095208407,3.6532114379973453,0.34993425786936905,False,False
TTYH3,0.41577352781314403,-0.15265968814492226,-1.6416091959980004,-1.3496607708571904,4.327775471431273,False,False
TUBA1A,0.19078768088365905,-0.023750827958186466,0.1560322554859246,-0.3446577132613297,7.315880958910099,False,False
TUBA1C,0.1571757638521376,0.15479268930438492,1.3869081731862813,1.8347095668782716,4.381326362952582,False,False
TUBA4A,-0.09319255661830539,0.42565822826387983,3.4932268281899894,4.761569105954419,-1.805877901979732,False,False
TUBB4B,0.2738057188107632,-0.07530722953379154,-0.7128150791783247,-0.9125852269148568,9.1389673240265,False,False
TUBE1,0.14897821663180366,0.27489256858825684,2.2436813994311686,2.8871142502103067,2.971144818663161,False,False
TUBG2,0.13197949502500705,0.11813583732065228,1.2443688801032267,1.7128292852514564,3.7197309487827335,False,False
TUFM,1.1627184052485973,0.7877900501092275,3.1793279735714317,4.594852509696255,12.815183707705478,True,False
TUSC2,0.38376629960839637,0.1712527511537903,1.866705562845331,3.460693427460368,10.675685264878476,False,False
TUT7,0.3168840507278219,0.3310666446211851,2.035481034997093,2.454015445642429,4.47829350640681,False,False
TWF1,0.31257992988685146,0.2592670558951795,3.6924643138004964,3.9666934080746388,7.248146231022633,False,False
TWF2,0.3303863567416556,0.06370326103125182,0.8857964533538469,1.502690416291317,11.29552366891143,False,False
TWNK,0.8098277796525508,0.35479295005400974,1.943192957209579,3.2209762878557484,12.017588774359552,True,False
TWSG1,0.1336509832763113,0.26700687408447266,1.80430374631284,2.8961375642098948,2.421777401261415,False,False
TXK,0.4154893098457251,-0.036764336853391595,-1.027126129552073,-1.1484771110246756,13.321677340032219,False,False
TXLNA,0.1341621553292498,0.0009275608592563205,0.10878008629602294,-0.2903428983792756,3.5722098291074333,False,False
TXLNG,0.13292068507143995,-0.013881125590867467,-0.24416286340254897,-0.26253858718822765,3.379541554824871,False,False
TXN2,0.2698689980825293,0.33009734004735947,2.9141379562096184,3.750618952992902,7.046117531413918,False,False
TXNDC11,0.08489075426768977,0.09080754841367404,0.6382901106237912,1.2045688870389397,1.6301035370294812,False,False
TXNDC15,-0.06942057993728667,-0.012194656249549653,0.16846192832352636,-0.2939337229324135,-0.5191963435587804,False,False
TXNDC16,0.017295291094342247,0.0003589728019303746,-0.12376760018951102,0.03148247093309971,0.7381864539043587,False,False
TXNDC5,0.17411230862489901,0.2669697308188511,2.360323989777141,2.9322627838465642,3.8377834602821235,False,False
TXNIP,0.3110193895336124,0.23764731652206844,2.2535371515551037,2.6452442863747603,7.751305358816984,False,False
TXNL1,-0.010859395144507289,-0.05478241664564444,-0.16499599207722757,-0.5564319033521637,-0.4122021272860259,False,False
TXNRD1,1.0717063596239313,0.676614191590084,2.089096455996386,3.041956762932216,10.51756958307412,True,False
TYK2,-0.08545683726697462,-0.11153420971499549,-1.337499793871176,-1.5513690340140727,-2.021346450228634,False,False
TYMP,0.06328390323324129,0.11960330419242382,0.6768169740605424,1.3410937270081809,0.64871807714584,False,False
TYSND1,-0.001502591956523247,-0.1271839522653156,-1.5880172290852999,-2.431491698971145,0.24710566035108622,False,False
U2AF1L4,0.16115284884290304,-0.33652319490081734,-4.322843670375523,-6.133822383420375,3.2398000408582828,False,False
U2SURP,0.3067134689190425,0.41285540163517,1.8963684517961095,3.019833931430151,3.7625737095359884,False,False
UAP1,-0.06741547604906373,0.4645015625218447,3.9993822633319707,4.923423033188505,-2.3174739044070867,False,False
UAP1L1,0.08852876379387453,-0.207780621945858,-2.8147338554387056,-3.886511531099835,2.0077287857535064,False,False
UBA2,-0.2615036143324687,-0.06823395358191596,-0.7087681960338421,-0.5310973700123014,-3.752431697430992,False,False
UBA6,0.27173886774107814,0.2696399953630235,2.2481404917500023,3.565886687021466,4.901802142044411,False,False
UBA7,0.38896657651639543,0.1886694013244576,2.2997078988173554,2.5644757718647693,10.070095747629003,False,False
UBAC1,0.26417179354757536,0.11781802463034789,1.9517247953102435,2.083320246283425,7.635328547929586,False,False
