gene_name,eff_mean_lfc,eff_mean_z,n_module_down,tol_mean_lfc,tol_mean_z,n_tolerance_down,stim_de_genes,n_cells_target,rest_de_genes,rest_qc_class,rest_qc_fail_reason,selectivity,efficacy,tolerance_loss,efficacy_lfc,tolerance_loss_lfc,rest_cells,rest_cells_ratio,log2_stim_over_rest_cells,viability_tier,is_iei,is_core_essential,fail_direction,fail_evidence,fail_tolerance,fail_homeostasis,homeostasis_verdict,safe,reject_reason,window_score,window_rank
TFAM,-0.4108252311663819,-0.0007501257221767255,6,-0.04469411831274119,0.01926509926787117,0,2961,414.0,341.0,rest_qc_pass,-,2.1588092577651397,0.0007501257221767255,-0.01926509926787117,0.4108252311663819,0.04469411831274119,899.0,1.6556169429097607,-1.1186903480151222,non-depleting,False,False,False,False,False,True,fail,True,-,0.2662037678706888,2631
ZYX,-0.1581473885330796,-0.00024220289287180813,0,0.08451736150938932,0.4082021654303203,0,1,1404.0,1.0,rest_qc_pass,-,0.0,0.00024220289287180813,-0.4082021654303203,0.1581473885330796,-0.08451736150938932,1269.0,2.3370165745856353,0.14585086646345485,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.2649695038817018,2632
ZNF652,-0.27267938000423575,-0.5433547316240475,0,-0.28434648272055624,-0.4830000284331056,0,5,969.0,28.0,rest_qc_pass,-,-1.5755363607584192,0.5433547316240475,0.4830000284331056,0.27267938000423575,0.28434648272055624,1008.0,1.856353591160221,-0.056927068084835344,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.26476372475111776,2633
VWA8,-0.051388953439244954,-0.2054626847445021,0,-0.09790869603716562,-0.18258867214297977,0,1,637.0,1.0,rest_qc_pass,-,0.0,0.2054626847445021,0.18258867214297977,0.051388953439244954,0.09790869603716562,639.0,1.1767955801104972,-0.004522558690694114,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.26466683855847534,2634
OGFR,-0.4061818067351083,-0.7930197162200969,0,-0.22642480264210457,-0.705137095937514,0,1,741.0,4.0,rest_qc_pass,-,-0.916290731874155,0.7930197162200969,0.705137095937514,0.4061818067351083,0.22642480264210457,780.0,1.4364640883977902,-0.07400058144377693,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.26438115566279863,2635
PTPN6,-0.10502612015188607,0.00014019003256859897,0,0.011919613878675066,0.2867816058790867,0,4,369.0,19.0,rest_qc_pass,-,-1.3862943611198906,-0.00014019003256859897,-0.2867816058790867,0.10502612015188607,-0.011919613878675066,350.0,0.6445672191528545,0.07626589422806723,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.2640402804046623,2636
TMEM19,-0.15657210639759242,0.0002014366719595706,0,0.5375020111815223,1.1187668238074466,0,5,314.0,2.0,rest_qc_pass,-,0.6931471805599452,-0.0002014366719595706,-1.1187668238074466,0.15657210639759242,-0.5375020111815223,356.0,0.6556169429097606,-0.1811126820747707,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.2638914496825815,2637
MSN,0.013157542853728525,0.00024133669634540666,0,-0.10003329145829581,0.17726690243210205,0,6,795.0,2.0,rest_qc_pass,-,0.8472978603872034,-0.00024133669634540666,-0.17726690243210205,-0.013157542853728525,0.10003329145829581,718.0,1.3222836095764272,0.14697101634866627,non-depleting,True,False,True,True,False,True,fail,False,evidence,0.26379449171885594,2638
DGUOK,-0.02741481376381276,0.00025795274729747963,0,0.24258734407112348,0.4717030327056396,0,2,404.0,2.0,rest_qc_pass,-,0.0,-0.00025795274729747963,-0.4717030327056396,0.02741481376381276,-0.24258734407112348,218.0,0.4014732965009208,0.8900271579748684,depleting-at-rest,False,False,True,True,False,True,fail,False,evidence,0.2637541143383838,2639
POMT1,-0.1128473995955174,0.0005257943383394498,0,-0.020375824444716355,0.2782764784479856,0,3,686.0,1.0,rest_qc_pass,-,0.6931471805599453,-0.0005257943383394498,-0.2782764784479856,0.1128473995955174,0.020375824444716355,628.0,1.156537753222836,0.12744401728118543,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.2631032532006231,2640
MAEA,-0.4553017645934205,-0.7547322002648024,0,-0.3764088797465864,-0.6718436355412334,0,6,311.0,1651.0,rest_qc_pass,-,-5.46383180502561,0.7547322002648024,0.6718436355412334,0.4553017645934205,0.3764088797465864,391.0,0.7200736648250461,-0.3302540271767497,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.2623286848172446,2641
WDR20,-0.06077044684780315,-0.08029052603673995,0,-0.13394566796078283,-0.07232019827128273,0,1,863.0,2.0,rest_qc_pass,-,-0.4054651081081645,0.08029052603673995,0.07232019827128273,0.06077044684780315,0.13394566796078283,777.0,1.430939226519337,0.15144596077124503,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.26184625768913916,2642
USO1,-0.7145943390167826,-0.927920299189559,1,-0.7273889066984602,-0.8261759968480088,1,171,97.0,571.0,rest_qc_pass,-,-1.201644514566345,0.927920299189559,0.8261759968480088,0.7145943390167826,0.7273889066984602,89.0,0.16390423572744015,0.12417941122072992,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,0.26140773405510753,2643
TSPYL4,-0.04705407581949607,0.0012259271605209385,0,-0.15532327271961038,0.17406105652884085,0,1,480.0,3.0,rest_qc_pass,-,-0.6931471805599453,-0.0012259271605209385,-0.17406105652884085,0.04705407581949607,0.15532327271961038,426.0,0.7845303867403315,0.17218097538268035,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.26140191457186135,2644
PPP1CB,-0.20578587895743275,-0.3310154257152502,0,-0.23044085311803317,-0.2954663545849893,0,1,479.0,7.0,rest_qc_pass,-,-1.3862943611198904,0.3310154257152502,0.2954663545849893,0.20578587895743275,0.23044085311803317,527.0,0.9705340699815838,-0.13777730590103435,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.26128158677989083,2645
TSEN15,-0.30424676235423304,-0.3471735485550226,0,-0.3026853125602843,-0.3098728746812927,0,1,380.0,14.0,rest_qc_pass,-,-2.0149030205422647,0.3471735485550226,0.3098728746812927,0.30424676235423304,0.3026853125602843,371.0,0.6832412523020258,0.03458023171014468,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.2611748884586925,2646
FZD3,0.07741323157938325,0.001828190546349917,0,0.00795577626756576,0.01315720220046241,0,2,564.0,1.0,rest_qc_pass,-,0.4054651081081645,-0.001828190546349917,-0.01315720220046241,-0.07741323157938325,-0.00795577626756576,520.0,0.9576427255985267,0.11718353937033894,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.2599384008919755,2647
KCTD20,-0.3703682078175096,-0.6914647097483053,0,-0.30882870029057785,-0.6166733640460275,0,1,521.0,1.0,rest_qc_pass,-,0.0,0.6914647097483053,0.6166733640460275,0.3703682078175096,0.30882870029057785,464.0,0.85451197053407,0.16715856715093605,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.25936102796868843,2648
APOBEC3C,-0.02294867025647136,0.0022303911477762894,0,0.3271262599080635,0.7219897617468791,0,4,405.0,1.0,rest_qc_pass,-,0.916290731874155,-0.0022303911477762894,-0.7219897617468791,0.02294867025647136,-0.3271262599080635,453.0,0.8342541436464088,-0.161589142274248,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.2589610443132826,2649
ATAD3B,-0.4538806491498833,-0.7752710362834403,0,-0.5232473361072767,-0.6914748452853304,0,1,315.0,1.0,rest_qc_pass,-,0.0,0.7752710362834403,0.6914748452853304,0.4538806491498833,0.5232473361072767,213.0,0.39226519337016574,0.5644983981614407,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,0.2585887644611413,2650
ENTPD1,-0.4084474974463478,-0.5589632429113153,0,-0.14466319291973423,-0.49920267580079286,0,35,1076.0,8.0,rest_qc_fail,ontarget_ns,1.3862943611198904,0.5589632429113153,0.49920267580079286,0.4084474974463478,0.14466319291973423,820.0,1.5101289134438305,0.39198226305117817,non-depleting,False,False,False,True,False,True,indeterminate,False,evidence,0.2584128560477824,2651
ZNF333,-0.09789602089064219,-0.00030897683408465104,0,-0.07500686330664531,-0.0026033603170666497,0,2,403.0,0.0,rest_qc_fail,ontarget_ns,1.0986122886681098,0.00030897683408465104,0.0026033603170666497,0.09789602089064219,0.07500686330664531,327.0,0.6022099447513812,0.3014892030298849,non-depleting,False,False,False,True,False,True,indeterminate,False,evidence,0.2580170924777416,2652
PBXIP1,-0.18890295414593006,-0.050466649327842394,0,-0.14355557679305775,-0.04735562885813094,0,2,975.0,1.0,rest_qc_pass,-,0.4054651081081645,0.050466649327842394,0.04735562885813094,0.18890295414593006,0.14355557679305775,1010.0,1.860036832412523,-0.05088116900218409,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.25759875527609744,2653
STX3,-0.016465755471026758,0.003042729840683059,0,0.49544104355262725,0.5771080093626542,0,4,168.0,1.0,rest_qc_pass,-,0.916290731874155,-0.003042729840683059,-0.5771080093626542,0.016465755471026758,-0.49544104355262725,115.0,0.21178637200736647,0.5468273718343851,depleting-at-rest,False,False,True,True,False,True,fail,False,evidence,0.25698704287513574,2654
CYBC1,-0.2284089532029949,-0.29440018558213643,0,-0.04303450864601768,-0.2646478127653592,0,6,442.0,5.0,rest_qc_pass,-,0.15415067982725827,0.29440018558213643,0.2646478127653592,0.2284089532029949,0.04303450864601768,499.0,0.9189686924493554,-0.17499344594582897,non-depleting,True,False,False,True,False,True,fail,False,evidence,0.2565291264698466,2655
RLF,-0.5368722446722103,-0.7946158243874608,1,-0.473747961113347,-0.7099898593211323,0,12,358.0,3.0,rest_qc_pass,-,1.1786549963416462,0.7946158243874608,0.7099898593211323,0.5368722446722103,0.473747961113347,343.0,0.6316758747697975,0.06175101109144399,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.2549977104980161,2656
LANCL2,-0.3583374637739249,-0.7926732000384331,0,-0.37581253211471827,-0.7084210852356024,0,9,862.0,5.0,rest_qc_pass,-,0.5108256237659909,0.7926732000384331,0.7084210852356024,0.3583374637739249,0.37581253211471827,554.0,1.0202578268876612,0.6378018930399098,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.25456436197335863,2657
BIRC6,-0.39951214611323527,-0.6866749437422259,0,-0.31449770994251947,-0.6141735787144137,0,4,344.0,16.0,rest_qc_pass,-,-1.2237754316221159,0.6866749437422259,0.6141735787144137,0.39951214611323527,0.31449770994251947,305.0,0.5616942909760589,0.17359932225184926,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.25455340349673394,2658
CTSD,-0.06380243803928079,0.004098017223982427,0,0.24937802966412248,0.31794926554769387,0,2,799.0,2.0,rest_qc_pass,-,0.0,-0.004098017223982427,-0.31794926554769387,0.06380243803928079,-0.24937802966412248,826.0,1.5211786372007365,-0.0479462784914686,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.2544226706120871,2659
ACTR5,-0.1415439040822497,-0.21934506866334424,0,-0.22343042813017266,-0.19868427944609945,0,374,1105.0,332.0,rest_qc_pass,-,0.11878353598996672,0.21934506866334424,0.19868427944609945,0.1415439040822497,0.22343042813017266,1373.0,2.5285451197053406,-0.3132852558683067,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.25441396896562113,2660
SLC9A7,0.0380634960878213,-0.05668855171346262,0,0.014999291427351255,-0.054257344568951996,0,2,833.0,1.0,rest_qc_pass,-,0.4054651081081645,0.05668855171346262,0.054257344568951996,-0.0380634960878213,-0.014999291427351255,833.0,1.5340699815837937,0.0,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.2538565523128761,2661
NFE2L2,-0.22779102186446204,0.004569385880750461,0,0.29393856361995097,0.4946974070013114,0,7,146.0,25.0,rest_qc_pass,-,-1.1786549963416464,-0.004569385880750461,-0.4946974070013114,0.22779102186446204,-0.29393856361995097,105.0,0.19337016574585636,0.47557904121389455,depleting-at-rest,True,False,True,True,False,True,fail,False,evidence,0.2532772340909879,2662
CCDC91,-0.1329334293810972,0.004970233671616753,1,-0.07028966450917107,0.07610333646105522,0,8,813.0,4.0,rest_qc_pass,-,0.5877866649021193,-0.004970233671616753,-0.07610333646105522,0.1329334293810972,0.07028966450917107,770.0,1.4180478821362799,0.07839690649276398,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.25230316487262194,2663
KATNAL1,-0.21407164106714022,-0.17001464224654117,0,-0.24816704481715807,-0.15573171317155005,0,1,1215.0,1.0,rest_qc_pass,-,0.0,0.17001464224654117,0.15573171317155005,0.21407164106714022,0.24816704481715807,925.0,1.703499079189687,0.3934310430894687,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.25192416100002923,2664
DCUN1D3,-0.10732782950398365,0.005274822588167222,1,0.017291419906655885,0.1442752525921468,0,19,598.0,4.0,rest_qc_pass,-,1.3862943611198906,-0.005274822588167222,-0.1442752525921468,0.10732782950398365,-0.017291419906655885,660.0,1.2154696132596685,-0.14232054004771083,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.2515630069008741,2665
TASOR2,-0.15446988698925385,0.005576605119538398,0,0.029222982640545434,0.010740194568844008,0,41,192.0,1.0,rest_qc_pass,-,3.044522437723423,-0.005576605119538398,-0.010740194568844008,0.15446988698925385,-0.029222982640545434,199.0,0.3664825046040516,-0.05166211982249272,depleting-at-rest,False,False,True,True,False,False,pass,False,evidence,0.250829668508728,2666
PRR12,-0.132026602606529,-0.18030038511062713,0,-0.18455230685215723,-0.16531905204008016,0,36,1730.0,52.0,rest_qc_pass,-,-0.3593740009078976,0.18030038511062713,0.16531905204008016,0.132026602606529,0.18455230685215723,1754.0,3.2302025782688766,-0.019876709920646093,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.25071769438222524,2667
POLD4,-0.11873273854724883,0.005896474943491881,0,0.24188707189767683,0.6643451642067496,0,3,858.0,1.0,rest_qc_pass,-,0.6931471805599453,-0.005896474943491881,-0.6643451642067496,0.11873273854724883,-0.24188707189767683,840.0,1.5469613259668509,0.030588319833422854,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.2500523775855976,2668
TNFRSF10B,-0.11359836881307137,-0.11558458849653871,0,-0.22587564485572653,-0.10815173098444218,0,1,620.0,267.0,rest_qc_pass,-,-4.897839799950911,0.11558458849653871,0.10815173098444218,0.11359836881307137,0.22587564485572653,656.0,1.2081031307550645,-0.0814275993438462,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.24968831941561967,2669
PRDM15,-0.25886564926037375,-0.30164347195862173,0,-0.2365327397161752,-0.27369592249042674,0,41,605.0,28.0,rest_qc_pass,-,0.37037378829689427,0.30164347195862173,0.27369592249042674,0.25886564926037375,0.2365327397161752,574.0,1.0570902394106814,0.0758844054862689,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.24940307062760966,2670
RAB22A,-0.07051571460006076,-0.015664707235276257,0,-0.012948575357591672,-0.019690474075987008,0,45,280.0,1.0,rest_qc_pass,-,3.1354942159291497,0.015664707235276257,0.019690474075987008,0.07051571460006076,0.012948575357591672,297.0,0.5469613259668509,-0.08503610385579928,non-depleting,False,False,False,True,False,False,pass,False,evidence,0.24863481921492986,2671
PRORP,-0.14920485325607444,0.006531177210721578,1,-0.02081592172389775,0.6889736588461847,0,115,343.0,5.0,rest_qc_pass,-,2.9618307218783095,-0.006531177210721578,-0.6889736588461847,0.14920485325607444,0.02081592172389775,500.0,0.9208103130755064,-0.5437195184892746,non-depleting,False,False,True,True,False,False,pass,False,evidence,0.24851003668857197,2672
LUZP1,-0.1896364834617577,0.006663141617665819,0,0.11648298914069072,0.07841147360489988,0,1,378.0,1.0,rest_qc_pass,-,0.0,-0.006663141617665819,-0.07841147360489988,0.1896364834617577,-0.11648298914069072,311.0,0.572744014732965,0.2814716540904702,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.2481893601882812,2673
TACC1,-0.06891215055220284,0.006775125913175896,0,0.029148326566795384,0.37944152139442966,0,3,279.0,3.0,rest_qc_pass,-,0.0,-0.006775125913175896,-0.37944152139442966,0.06891215055220284,-0.029148326566795384,181.0,0.3333333333333333,0.6242754247459822,depleting-at-rest,False,False,True,True,False,True,fail,False,evidence,0.24791723581169167,2674
NT5DC1,-0.10137706139138977,-0.02465592793963005,0,-0.011480919759489148,-0.02799712874873804,0,3,891.0,1.0,rest_qc_pass,-,0.6931471805599453,0.02465592793963005,0.02799712874873804,0.10137706139138977,0.011480919759489148,974.0,1.7937384898710866,-0.1284963405604201,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.24778259173681816,2675
RARS2,-0.05231403165397957,-0.2534804333755113,0,-0.02651370358034138,-0.23160551417489966,0,1,509.0,0.0,rest_qc_fail,ontarget_ns,0.6931471805599453,0.2534804333755113,0.23160551417489966,0.05231403165397957,0.02651370358034138,517.0,0.9521178637200737,-0.022498624239239352,non-depleting,False,False,False,True,False,True,indeterminate,False,evidence,0.24739386657198406,2676
HDDC2,-0.2708250726597147,-0.45622622653163813,0,-0.16846317555780418,-0.4119358667436051,0,2,1391.0,2.0,rest_qc_pass,-,0.0,0.45622622653163813,0.4119358667436051,0.2708250726597147,0.16846317555780418,1469.0,2.705340699815838,-0.07871197601404072,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.24724936997275737,2677
UBA6,-0.2717388711033219,-0.6816793912020647,0,-0.26963999832698676,-0.6125083767549016,0,1,549.0,3.0,rest_qc_pass,-,-0.6931471805599453,0.6816793912020647,0.6125083767549016,0.2717388711033219,0.26963999832698676,546.0,1.0055248618784531,0.007905198085346163,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.2469648961543981,2678
PHLPP1,0.03808232538752567,0.007391335309632069,0,0.014334568221202,0.4652410091009123,0,1,781.0,3.0,rest_qc_pass,-,-0.6931471805599453,-0.007391335309632069,-0.4652410091009123,-0.03808232538752567,-0.014334568221202,749.0,1.3793738489871086,0.06035682968322836,non-depleting,False,False,True,True,False,True,fail,False,evidence,0.2464198330098486,2679
GTDC1,-0.34695007637619796,-0.4318600275825914,0,-0.399176944363746,-0.3907111740482539,0,2,141.0,4.0,rest_qc_pass,-,-0.5108256237659905,0.4318600275825914,0.3907111740482539,0.34695007637619796,0.399176944363746,123.0,0.2265193370165746,0.19703684705955357,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,0.2460435107138494,2680
