gene_name,eff_mean_lfc,eff_mean_z,n_module_down,tol_mean_lfc,n_tolerance_down,stim_de_genes,n_cells_target,rest_de_genes,selectivity,efficacy,tolerance_loss,rest_cells,rest_cells_ratio,log2_stim_over_rest_cells,viability_tier,is_iei,is_core_essential,fail_evidence,fail_homeostasis,fail_tolerance,safe,reject_reason,window_score,window_rank,loeuf,pli,n_tissues_expressed,n_nonimmune_tissues,max_nonimmune_ntpm,is_ceg,is_neg,lof_intolerant,ubiquitous,systemic_risk
GPHN,-0.3003575226395261,-0.4493177241127004,0,-0.1152891240334884,0,1,881.0,1.0,0.0,0.3003575226395261,0.1152891240334884,984.0,1.8121546961325967,-0.1595162964188261,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6686805833095466,1888,0.24,0.99999,51.0,45.0,61.5,False,False,True,True,True
EMC2,0.2239461890996595,0.6700510136491435,0,-0.0249417433453012,0,466,64.0,30.0,2.712342053183751,-0.2239461890996595,0.0249417433453012,123.0,0.2265193370165746,-0.9425145053392396,depleting-at-rest,False,False,True,False,False,False,evidence,0.668567917936187,1889,1.841,3.231e-05,51.0,45.0,25.5,False,False,False,True,True
SPIN1,-0.1169965261164317,-0.0204041919175489,0,0.0981326070389095,0,2,981.0,1.0,0.4054651081081645,0.1169965261164317,-0.0981326070389095,972.0,1.7900552486187846,0.0132968226134578,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.667831130669574,1890,0.253,0.9999,51.0,45.0,72.6,False,False,True,True,True
PCNX1,-0.2960964078474444,-0.5003587541481631,0,-0.1114875850057342,0,6,457.0,6.0,0.0,0.2960964078474444,0.1114875850057342,431.0,0.7937384898710865,0.0845062959689715,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6670713694264614,1891,0.409,1.0,51.0,45.0,20.4,False,False,True,True,True
RNF114,-0.3758356693603475,-0.1339129218866329,0,-0.1890672548235534,0,3,531.0,3.0,0.0,0.3758356693603475,0.1890672548235534,550.0,1.0128913443830572,-0.0507197576078683,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6664083130884743,1892,0.431,0.99014,51.0,45.0,153.8,False,False,True,True,True
ZC3H12C,-0.1645376931008914,-0.0238175653832728,0,-0.0183385041483012,0,4,436.0,3.0,0.2231435513142097,0.1645376931008914,0.0183385041483012,404.0,0.7440147329650092,0.1099728420251317,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6662999341069021,1893,0.389,0.99999,51.0,45.0,12.3,False,False,True,True,True
DHRS11,-0.070713412391428,-0.0973418485181895,0,0.0688434524326199,0,1,561.0,0.0,0.6931471805599453,0.070713412391428,-0.0688434524326199,592.0,1.0902394106813995,-0.077596405020157,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6653115835593674,1894,0.908,0.00029574,51.0,45.0,203.2,False,False,False,True,True
NARF,-0.4440277723544714,-0.4560100658770002,0,-0.1486153849329367,0,1,492.0,3.0,-0.6931471805599453,0.4440277723544714,0.1486153849329367,441.0,0.8121546961325967,0.1578796597817191,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6647242856447586,1895,1.082,1.2922e-12,51.0,45.0,54.5,False,False,False,True,True
IVD,-0.1806902418988327,-0.3341741788439049,0,0.2640501086528516,0,1,605.0,1.0,0.0,0.1806902418988327,-0.2640501086528516,703.0,1.294659300184162,-0.2165895469105784,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6642415224360141,1896,0.777,7.1489e-06,51.0,45.0,135.9,False,False,False,True,True
REPIN1,-0.266129044426951,-0.6109491433059483,0,-0.1275462609312075,0,3,1043.0,2.0,0.2876820724517808,0.266129044426951,0.1275462609312075,854.0,1.572744014732965,0.2884311828992752,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6635330349560724,1897,1.366,0.040846,51.0,45.0,125.5,False,False,False,True,True
B3GAT3,-0.2720871051676724,-0.4194555275028671,0,-0.0889405417551318,0,1,711.0,1.0,0.0,0.2720871051676724,0.0889405417551318,765.0,1.408839779005525,-0.1056101879605987,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6633907608861624,1898,0.825,0.0007821,51.0,45.0,87.1,False,False,False,True,True
PTPN12,-0.1491183999703823,-0.0397818120455283,0,-0.032370559284462,0,2,457.0,1.0,0.4054651081081645,0.1491183999703823,0.032370559284462,497.0,0.9152854511970534,-0.1210516865042164,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6622184928319061,1899,0.513,0.9646,51.0,45.0,70.1,False,False,True,True,True
LRFN4,-0.0697701581357653,-0.0694004340200569,0,0.2129133530312842,0,5,285.0,2.0,0.6931471805599452,0.0697701581357653,-0.2129133530312842,349.0,0.6427255985267035,-0.2922651171575481,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6609340959252495,1900,0.806,0.032822,44.0,39.0,35.4,False,False,False,False,False
MYO1B,-0.0801883081395311,-0.1666263271335732,0,-0.0101264395925211,0,1,884.0,0.0,0.6931471805599453,0.0801883081395311,0.0101264395925211,877.0,1.6151012891344383,0.0114695269466983,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.660893119893445,1901,0.555,0.0019763,50.0,45.0,238.9,False,False,True,True,True
FBXO33,-0.289883018775164,-0.2327431594790761,0,-0.1513049798972036,0,3,557.0,2.0,0.2876820724517808,0.289883018775164,0.1513049798972036,422.0,0.7771639042357275,0.4004343286328465,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6602386302902042,1902,0.684,0.0502,51.0,45.0,16.1,False,False,False,True,True
SSBP3,-0.144293956167459,-0.1553259086850199,0,0.0759469829003922,0,4,897.0,3.0,0.2231435513142097,0.144293956167459,-0.0759469829003922,930.0,1.712707182320442,-0.0521227310761325,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.659983899856873,1903,,,51.0,45.0,97.8,False,False,False,True,True
L2HGDH,-0.1686771415201459,-0.0612087725921022,0,0.0345817063079603,0,118,952.0,110.0,0.0695932917991957,0.1686771415201459,-0.0345817063079603,1130.0,2.0810313075506444,-0.2472892939946064,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6598416954902386,1904,0.873,2.0348e-06,51.0,45.0,18.3,False,False,False,True,True
ATM,-0.3625000139734549,-0.6979649184463372,2,-0.2369547703244971,0,143,866.0,97.0,0.3848458209054284,0.3625000139734549,0.2369547703244971,744.0,1.3701657458563536,0.2190644036186936,non-depleting,True,False,True,True,False,False,"evidence,homeostasis",0.6596531595634376,1905,0.848,1.2568e-69,46.0,40.0,16.4,False,False,False,True,True
SMIM19,-0.1795234274462719,-0.3828410018373228,0,0.0377477880706246,0,1,1079.0,1.0,0.0,0.1795234274462719,-0.0377477880706246,1122.0,2.0662983425414363,-0.0563778111207759,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6588265287514046,1906,0.852,0.24104,51.0,45.0,127.7,False,False,False,True,True
PTAR1,-0.3995656004144359,-0.4442633276871675,0,-0.2139085554800811,0,1,484.0,1.0,0.0,0.3995656004144359,0.2139085554800811,545.0,1.003683241252302,-0.1712491823896941,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.657829135734172,1907,0.513,0.97161,51.0,45.0,19.8,False,False,True,True,True
EIF4G3,-0.2894955212406056,-0.20739886725123,0,0.0018334689671791,0,1,339.0,3.0,-0.6931471805599453,0.2894955212406056,-0.0018334689671791,375.0,0.6906077348066298,-0.1456053222468993,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6577344899637232,1908,0.213,1.0,51.0,45.0,76.6,False,False,True,True,True
GNB4,-0.337275353973637,-0.6468874311746038,0,-0.1535062574217163,0,2,535.0,2.0,0.0,0.337275353973637,0.1535062574217163,603.0,1.1104972375690607,-0.1726191106115755,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6573869341739118,1909,0.864,0.0052643,51.0,45.0,32.0,False,False,False,True,True
CCDC136,0.2123875810811302,0.4210483321165603,0,-0.034470200963018,0,263,506.0,17.0,2.6855773452501515,-0.2123875810811302,0.034470200963018,677.0,1.2467771639042358,-0.4200184488806866,non-depleting,False,False,True,False,False,False,evidence,0.6569281695687668,1910,0.925,5.7794e-25,46.0,41.0,175.1,False,False,False,True,True
TMSB15B,-0.068890397872197,-0.0311416980376902,0,0.0197667084909591,0,1,761.0,0.0,0.6931471805599453,0.068890397872197,-0.0197667084909591,740.0,1.3627992633517496,0.0403711829872333,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6568512734501443,1911,,,48.0,42.0,15.5,False,False,False,True,True
HSP90AA1,0.0340229990479857,0.0801291225463835,0,-0.0071160982739421,0,3,407.0,0.0,1.3862943611198906,-0.0340229990479857,0.0071160982739421,357.0,0.6574585635359116,0.1891047202371472,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.65669679243415,1912,0.362,1.0,51.0,45.0,1044.8,False,False,True,True,True
MCOLN3,-0.2785462677767318,-0.5166904058523148,0,-0.1592726663702323,0,2,717.0,1.0,0.4054651081081645,0.2785462677767318,0.1592726663702323,560.0,1.0313075506445673,0.3565462917569381,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6564613853242831,1913,1.158,7.4989e-19,28.0,27.0,41.3,False,False,False,False,False
CTNNBL1,-0.0525264432974059,0.3511615218094085,0,0.2088505931157737,0,61,47.0,27.0,0.7949298748698879,0.0525264432974059,-0.2088505931157737,76.0,0.1399631675874769,-0.693338661765948,depleting-at-rest,True,False,True,True,False,False,"evidence,homeostasis",0.6560115315870934,1914,0.648,0.0081108,51.0,45.0,43.7,False,False,False,True,True
PTPN2,-0.4050415664908188,-0.4063156358689874,3,-0.2027342190750655,0,371,222.0,414.0,-0.1093846659575517,0.4050415664908188,0.2027342190750655,288.0,0.5303867403314917,-0.3755091350922063,non-depleting,False,False,False,True,False,False,homeostasis,0.6559275705076828,1915,0.619,0.50712,51.0,45.0,34.7,False,False,False,True,True
ZNF251,-0.286428929304603,-0.5406794882809749,0,-0.1046357228640359,0,1,894.0,1.0,0.0,0.286428929304603,0.1046357228640359,750.0,1.3812154696132597,0.2533842358000744,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6549482925151375,1916,1.798,0.010073,51.0,45.0,37.4,False,False,False,True,True
OSBPL2,-0.0541740445296181,0.2449262918229527,0,-0.1277265349009037,0,4,355.0,0.0,1.6094379124341005,0.0541740445296181,0.1277265349009037,124.0,0.2283609576427256,1.517478904005169,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",0.654310949313837,1917,0.468,0.99652,51.0,45.0,43.3,False,False,True,True,True
UQCC2,-0.1140808403833141,-0.1032311271363763,0,0.2435634461547647,0,2,220.0,1.0,0.4054651081081645,0.1140808403833141,-0.2435634461547647,249.0,0.4585635359116022,-0.1786422185434213,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",0.6542999134340588,1918,1.399,2.1533e-07,51.0,45.0,254.3,False,False,False,True,True
NAPEPLD,-0.2139567483563295,-0.3992798061660126,0,0.0759931562729617,0,3,539.0,4.0,-0.2231435513142097,0.2139567483563295,-0.0759931562729617,524.0,0.9650092081031308,0.0407184612150551,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6539743549210051,1919,0.802,0.00078569,50.0,44.0,13.9,False,False,False,True,True
POLM,-0.1784568543482132,-0.0762739623698662,0,0.0332112943827471,0,1,954.0,1.0,0.0,0.1784568543482132,-0.0332112943827471,960.0,1.7679558011049723,-0.0090451396030069,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.653876738681966,1920,1.178,8.8139e-18,51.0,45.0,11.3,False,False,False,True,True
PTGER2,-0.3536991288374639,-0.6119777745442152,0,-0.1076150582648719,0,1,186.0,2.0,-0.4054651081081645,0.3536991288374639,0.1076150582648719,176.0,0.3241252302025783,0.0797271924707342,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",0.6537195953461942,1921,1.242,2.1577e-07,37.0,31.0,16.5,False,False,False,False,False
NRGN,-0.2853590510323661,-0.3618974288959394,0,-0.2109281191592052,0,1,795.0,0.0,0.6931471805599453,0.2853590510323661,0.2109281191592052,847.0,1.5598526703499078,-0.0914071091604808,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6535119853598701,1922,1.539,0.48079,50.0,44.0,2193.2,False,False,False,True,True
RDH13,-0.4378312259002567,-0.7597313021665549,0,-0.0734341092691045,0,10,344.0,34.0,-1.1574527886910428,0.4378312259002567,0.0734341092691045,422.0,0.7771639042357275,-0.2948344340050872,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6526276230382531,1923,1.529,5.3496e-14,50.0,44.0,20.6,False,False,False,True,True
RHPN1,-0.3324745575737088,-0.7005847383892979,0,-0.1217070343972911,0,4,669.0,5.0,-0.1823215567939546,0.3324745575737088,0.1217070343972911,469.0,0.8637200736648251,0.5124182881260845,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6525319149416999,1924,1.606,3.6528e-33,40.0,36.0,19.4,False,False,False,False,False
PRCC,-0.3771341604646635,-0.0983938670091224,0,-0.3697205401601804,0,46,75.0,14.0,1.1420974006078484,0.3771341604646635,0.3697205401601804,114.0,0.2099447513812154,-0.6040713236688607,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",0.6518926813264423,1925,0.404,0.99967,51.0,45.0,61.6,False,False,True,True,True
TOR4A,-0.1170382242891771,-0.1920321953968722,0,0.6303402851614474,0,21,108.0,14.0,0.382992252256106,0.1170382242891771,-0.6303402851614474,87.0,0.1602209944751381,0.3119440063147403,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",0.6514425372041551,1926,1.964,4.5747e-07,44.0,39.0,12.4,False,False,False,False,False
ECHDC1,-0.1776842159586492,-0.1778067121152813,0,0.3025865808794301,0,1,671.0,1.0,0.0,0.1776842159586492,-0.3025865808794301,823.0,1.5156537753222836,-0.2945796642214421,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6502910511797295,1927,1.453,4.3925e-11,51.0,45.0,87.7,False,False,False,True,True
TRAP1,-0.4997044085827625,-0.4658052988548005,0,-0.3128136428963138,0,1,994.0,1.0,0.0,0.4997044085827625,0.3128136428963138,986.0,1.8158379373848987,0.0116582051843747,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6499320277405694,1928,1.344,8.0922e-40,51.0,45.0,181.8,False,False,False,True,True
FDX1,-0.1660433647911179,-0.0079350601235038,0,-0.1604849858912227,0,157,92.0,51.0,1.1113513144455394,0.1660433647911179,0.1604849858912227,156.0,0.287292817679558,-0.7618402628052354,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",0.6494149824762603,1929,1.294,0.051557,51.0,45.0,300.4,False,False,False,True,True
CYP20A1,-0.1774621558577816,-0.083065710859734,0,0.0049974538354466,0,2,3912.0,2.0,0.0,0.1774621558577816,-0.0049974538354466,3920.0,7.219152854511971,-0.0029472840503368,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6492605068278295,1930,1.613,1.6227e-11,51.0,45.0,4.6,False,False,False,True,True
NMB,-0.1315467018387516,-0.3495281495857276,0,0.0412030007754571,0,3,587.0,2.0,0.2876820724517808,0.1315467018387516,-0.0412030007754571,473.0,0.8710865561694291,0.3115203197706571,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6484472078546455,1931,1.532,3.2655e-05,51.0,45.0,75.6,False,False,False,True,True
DUSP18,-0.3404517180391293,-0.495023356908958,1,-0.2893522565084518,0,6,745.0,2.0,0.8472978603872034,0.3404517180391293,0.2893522565084518,774.0,1.425414364640884,-0.0550931407948864,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6481763819873876,1932,0.985,0.1083,49.0,43.0,13.1,False,False,False,True,True
CD274,-0.1454513508842668,-0.1232462878593212,0,-0.1877799515724217,0,102,1514.0,24.0,1.4158531633614353,0.1454513508842668,0.1877799515724217,1432.0,2.6372007366482504,0.0803337127214753,non-depleting,True,False,True,True,False,False,"evidence,homeostasis",0.6481035652690162,1933,0.476,0.98199,46.0,40.0,16.1,False,False,True,True,True
LSM1,-0.4159782543409039,-0.6716849417317172,0,-0.2322275359972069,0,1,299.0,1.0,0.0,0.4159782543409039,0.2322275359972069,210.0,0.3867403314917127,0.5097561565319825,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",0.6464590398049379,1934,1.399,0.0082805,51.0,45.0,57.2,False,False,False,True,True
PPM1B,-0.1768325730624637,-0.2245400976653172,0,0.0618114943796018,0,1,611.0,1.0,0.0,0.1768325730624637,-0.0618114943796018,527.0,0.9705340699815838,0.2133694181815149,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6463387167753467,1935,0.64,0.20422,51.0,45.0,122.6,False,False,False,True,True
FNIP2,-0.4121950332263024,-0.8180061163496275,0,-0.2912150694925788,0,2,159.0,1.0,0.4054651081081645,0.4121950332263024,0.2912150694925788,185.0,0.3406998158379374,-0.2184985052319567,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",0.6462073642212136,1936,0.42,0.99998,51.0,45.0,54.5,False,False,True,True,True
YWHAB,-0.2817584563862558,-0.5197331457863933,0,-0.0575117459316388,0,2,412.0,3.0,-0.2876820724517808,0.2817584563862558,0.0575117459316388,466.0,0.858195211786372,-0.1776856174710618,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6461858301014507,1937,0.246,0.99993,51.0,45.0,253.7,False,False,True,True,True
STX10,-0.1956558690119534,0.0094078806155997,0,-0.0735784245740805,0,9,319.0,6.0,0.3566749439387326,0.1956558690119534,0.0735784245740805,397.0,0.7311233885819521,-0.3155825833780885,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6452756455953745,1938,1.3,1.6526e-10,51.0,45.0,73.0,False,False,False,True,True
RABGAP1,-0.3067937598265576,-0.5408186657618095,0,-0.1264827861553764,0,2,935.0,2.0,0.0,0.3067937598265576,0.1264827861553764,969.0,1.7845303867403317,-0.051530300640082,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6450604088654582,1939,0.241,1.0,51.0,45.0,51.6,False,False,True,True,True
SAR1B,-0.1823079128243413,-0.2958781564088896,0,-0.0056754399448276,0,1,970.0,1.0,0.0,0.1823079128243413,0.0056754399448276,916.0,1.6869244935543275,0.082637148977546,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6446283831958466,1940,1.106,0.00030792,51.0,45.0,152.5,False,False,False,True,True
KPNA3,-0.0015055628580854,0.1412041117205779,0,0.147620018283632,0,5,505.0,1.0,1.0986122886681096,0.0015055628580854,-0.147620018283632,582.0,1.0718232044198894,-0.2047357652691267,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",0.6433110053053401,1941,0.214,0.99999,51.0,45.0,136.2,False,False,True,True,True
XRN1,-0.1328497999870285,0.0342386356995959,0,0.0459011679284594,0,100,238.0,76.0,0.2713150949875755,0.1328497999870285,-0.0459011679284594,222.0,0.4088397790055249,0.1004018969578374,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",0.6424179251480735,1942,0.374,1.0,51.0,45.0,15.1,False,False,True,True,True
ILKAP,-0.2763209809548116,-0.2464104183190865,3,-0.4104195176144478,0,90,45.0,11.0,2.0259528567288494,0.2763209809548116,0.4104195176144478,91.0,0.1675874769797421,-1.0159415438690216,depleting-at-rest,False,False,False,True,False,False,homeostasis,0.6417252837683136,1943,0.38,0.99986,51.0,45.0,41.2,False,False,True,True,True
