target_contrast_gene_name,naive_suppression,tolerance_suppression,stim_de_genes,n_cells_target,rest_de_genes,is_core_essential,is_iei,rank,in_top,matched_background
CEP89,0.06284287955481865,-0.10523904229543045,176,270.0,31.0,False,False,4195,False,False
ATG4B,0.06282673744421245,-0.12398509320419941,1,882.0,2.0,False,False,4196,False,False
N4BP1,0.06263567404202672,-0.34140081697027225,9,345.0,2.0,False,False,4197,False,False
TM9SF2,0.06218551414163716,0.9953709017387461,25,482.0,18.0,False,False,4198,False,False
JOSD2,0.06203822185246113,0.5863521576095664,79,399.0,104.0,False,False,4199,False,False
EIF4B,0.0619035179170877,0.40948020969938614,90,417.0,103.0,False,False,4200,False,True
SH3BGRL,0.061694489529076614,-0.2307785790594249,1,449.0,3.0,False,False,4201,False,False
KLC4,0.061617956495729334,0.21311188107871343,2,1306.0,0.0,False,False,4202,False,False
LTBP4,0.06135920253343126,-0.24126215343634616,9,521.0,36.0,False,False,4203,False,False
L2HGDH,0.06120877259210227,-0.45725033497602385,118,952.0,110.0,False,False,4204,False,False
CARMIL1,0.06112707866293426,-0.9007423307446325,4,440.0,0.0,False,False,4205,False,False
CMAS,0.06101487593369824,1.2593852201090887,11,108.0,96.0,False,False,4206,False,True
PYGB,0.06094740880105976,0.08529294430762142,2,375.0,9.0,False,False,4207,False,False
CLN6,0.0608265695801915,-0.5734047140572498,2,452.0,2.0,False,False,4208,False,False
TCHP,0.06082220168769506,-0.46825997382200985,2,844.0,1.0,False,False,4209,False,False
ICAM3,0.06071781591481442,-0.02638862983851715,1,736.0,3.0,False,False,4210,False,False
SEC31A,0.060361437128202314,-0.2985955311054871,60,509.0,1.0,False,False,4211,False,False
CXCR4,0.06027758749620163,-0.0006131537668190548,1,510.0,4.0,False,True,4212,False,False
PPM1K,0.06021511444135559,0.5234284700100971,3,808.0,1.0,False,False,4213,False,False
SCRN2,0.0601386912976448,-0.18033312883455016,2,676.0,3.0,False,False,4214,False,False
G0S2,0.059803602961834415,-0.30454285739727116,7,1265.0,3.0,False,False,4215,False,False
CAMSAP2,0.05967850808244227,-0.450327547319911,2,1478.0,0.0,False,False,4216,False,False
LRRC8A,0.059445950827286306,-0.3680649920152319,448,1553.0,19.0,False,False,4217,False,False
SYTL3,0.05927772977509844,0.11369282942695404,2,849.0,8.0,False,False,4218,False,False
SLC25A12,0.0590269025322811,0.5650410548625814,2,607.0,1.0,False,False,4219,False,False
OGG1,0.058900875958257756,-0.09191833787479325,1,612.0,2.0,False,False,4220,False,False
CD38,0.05869562980167353,0.12516042084229184,10,903.0,9.0,False,False,4221,False,False
TIA1,0.058632058329862374,-0.06557282398309924,5,1450.0,68.0,False,False,4222,False,False
LSM14A,0.058411198025737424,-0.20245218558899902,137,334.0,35.0,False,False,4223,False,False
B3GNT2,0.05814797283910594,0.5393490348821555,2,790.0,5.0,False,False,4224,False,False
OSGEPL1,0.057809669442041516,-0.48866388440972586,1,411.0,0.0,False,False,4225,False,False
TBC1D20,0.05771195176353299,0.5683669872405164,6,702.0,5.0,False,False,4226,False,False
ERO1A,0.05747399839810996,0.32423156471972214,3,619.0,8.0,False,False,4227,False,False
STN1,0.05733301159882112,1.0958318910198146,2,184.0,11.0,False,True,4228,False,False
RAMP1,0.05724319568165359,1.1984346003789321,2,1427.0,1.0,False,False,4229,False,False
ZNF318,0.057235763002257474,0.047848152063148505,5,552.0,4.0,False,False,4230,False,False
TRAF7,0.05715719886842373,0.6876199349030535,4,560.0,7.0,False,False,4231,False,False
SLC9A7,0.05668855171346261,0.05425734456895201,2,833.0,1.0,False,False,4232,False,False
ZSCAN21,0.05661997546381464,0.6739981630458869,6,495.0,3.0,False,False,4233,False,False
SELL,0.05621982528016613,0.4146665966085782,1,658.0,1.0,False,False,4234,False,False
PHF6,0.05620413038446581,0.5447225634210744,212,209.0,15.0,False,False,4235,False,False
RFWD3,0.05606823348193342,-0.006567970660710514,6,105.0,89.0,False,True,4236,False,False
VAPB,0.05574870041318862,0.8774133229103257,5,1168.0,8.0,False,False,4237,False,False
AGPAT3,0.05566402422131113,-0.02275746255264187,3,256.0,2.0,False,False,4238,False,False
SLC35F5,0.055526734052631394,1.1435374208822324,1,326.0,2.0,False,False,4239,False,False
ACSF2,0.05506335507559864,0.21571717737229573,1,1537.0,1.0,False,False,4240,False,False
USP1,0.05501493178848964,0.5255860619068995,1,526.0,1.0,False,False,4241,False,False
HDAC2,0.05498080589375738,0.09936751599473796,25,437.0,4.0,False,False,4242,False,False
ZNF597,0.05454864656061232,0.3469754673284066,3,1243.0,6.0,False,False,4243,False,False
GFI1,0.05420898342627422,-0.2621185946897022,1,685.0,15.0,False,True,4244,False,False
DYNC2LI1,0.05401327067651282,0.3888490436302526,1,557.0,2.0,False,False,4245,False,False
COX19,0.0539531643419466,0.009403860371083391,484,150.0,26.0,False,False,4246,False,False
RGS2,0.05360949919132563,0.8495984164197933,2,1191.0,1.0,False,False,4247,False,False
WDR5B,0.05357092433333445,-0.6396529111985605,2,861.0,1.0,False,False,4248,False,False
CHAC2,0.05355973905886819,0.5652385417870192,2,320.0,1.0,False,False,4249,False,False
SEC23IP,0.053463274437468906,1.0221506091688282,2,640.0,2.0,False,False,4250,False,False
STC2,0.053402853367167706,-0.7871066410976528,5,673.0,1.0,False,False,4251,False,False
SMYD5,0.05335374895620469,-0.0564988768176997,1,637.0,2.0,False,False,4252,False,False
PDLIM1,0.05327405389043256,-0.05326480328906153,2,3068.0,5.0,False,False,4253,False,False
BTN3A2,0.05320971100111428,0.2556000464187688,2,1358.0,4.0,False,False,4254,False,False
NFATC3,0.05302987613610077,0.6479591806363855,2,1433.0,1.0,False,False,4255,False,False
CDIP1,0.05302596213680729,-0.029948080712408422,3,585.0,1.0,False,False,4256,False,False
TMEM192,0.052676561577487374,0.20898450012710554,1,324.0,2.0,False,False,4257,False,False
ZNF530,0.052593173572665006,0.5743690082564148,2,655.0,1.0,False,False,4258,False,False
NAGPA,0.052055249746781794,0.024779876397528926,2,663.0,1.0,False,False,4259,False,False
LARP4B,0.05119248982835679,-0.5100857503964271,13,647.0,2.0,False,False,4260,False,False
SNRPB2,0.05106145106621426,-0.8681108433437212,48,361.0,12.0,False,False,4261,False,False
ZNF410,0.05098334825738826,-0.1783007019304906,15,1214.0,34.0,False,False,4262,False,False
LIN7C,0.0509618327385176,0.6697936882882706,23,813.0,4.0,False,False,4263,False,False
UBE2W,0.05080312649690089,0.2513266626057234,3,763.0,2.0,False,False,4264,False,False
NHLRC2,0.050616758088071964,0.9114462692849981,44,136.0,3.0,False,False,4265,False,False
PBXIP1,0.05046664932784235,0.04735562885813091,2,975.0,1.0,False,False,4266,False,False
CDC14A,0.05018885139220886,-0.7965858571750177,1,546.0,3.0,False,False,4267,False,False
SLC29A1,0.05014659493036303,0.09088472588953567,9,813.0,4.0,False,False,4268,False,False
MOB1A,0.050048402962486416,0.6561632442279477,1,894.0,374.0,False,False,4269,False,False
HECTD3,0.04998627015828979,0.4172491201975117,41,242.0,5.0,False,False,4270,False,False
ZDHHC17,0.049878395304613625,0.45507102026190105,1,596.0,6.0,False,False,4271,False,False
RNASEH2B,0.04984159983043561,0.3152191615596245,24,60.0,0.0,False,True,4272,False,False
DNAJB12,0.04958937766226971,-0.008065494495034131,1,612.0,2.0,False,False,4273,False,False
YPEL2,0.04951489460603415,-0.3489541290291037,31,766.0,22.0,False,False,4274,False,False
KDM4A,0.04928815252386052,-0.07762474157337393,24,1472.0,32.0,False,False,4275,False,False
PIK3IP1,0.049162178893215336,0.035762302586389766,3,533.0,1.0,False,False,4276,False,False
RFX5,0.04902900740071,-0.21785251211969525,14,2880.0,17.0,False,True,4277,False,False
SUV39H2,0.04888997262197063,0.4952339694872335,11,443.0,7.0,False,False,4278,False,False
GATB,0.048726697039723946,0.10178542798758354,295,184.0,13.0,False,False,4279,False,False
CYBA,0.04822585229310594,0.19044929215407647,1,416.0,1.0,False,True,4280,False,False
PLA2G4C,0.04815341100796574,-0.2247818384830221,3,493.0,0.0,False,False,4281,False,False
GDI2,0.047920755220284925,-0.09737104306928775,1,539.0,3.0,False,False,4282,False,False
APOO,0.047892130369157106,0.7273655683079725,1,595.0,1.0,False,False,4283,False,False
NDUFB2,0.04758206361714783,-0.3780361114271656,178,482.0,6.0,False,False,4284,False,False
TRAPPC9,0.04752981941883794,-0.271623634419473,7,591.0,2.0,False,False,4285,False,False
ST7,0.04740625762752153,-0.30727003458850394,3,981.0,1.0,False,False,4286,False,False
CDCA7L,0.04736446224332845,0.21883492812802796,9,717.0,5.0,False,False,4287,False,False
VPS39,0.047034946648972134,1.6863867255771414,18,343.0,15.0,False,False,4288,False,False
DAP3,0.046913303244561416,0.30535702592690767,1,375.0,4.0,False,False,4289,False,False
ITPRIPL1,0.046851666216973134,-0.4976734808205738,1,588.0,1.0,False,False,4290,False,False
HIPK2,0.046671885953925164,0.6124670304099271,9,578.0,1.0,False,False,4291,False,False
SCMH1,0.04649528951390862,0.14421465952858237,1,642.0,0.0,False,False,4292,False,False
RASSF2,0.046144862528959496,0.4849924160650044,2,435.0,1.0,False,False,4293,False,False
MAPRE2,0.04563238198230056,-0.19274641787205327,2,802.0,3.0,False,False,4294,False,False
ZC2HC1A,0.04554473906739427,-0.026184243556624322,6,334.0,1.0,False,False,4295,False,False
SNTA1,0.04532478455049033,0.06862307509057967,11,2559.0,16.0,False,False,4296,False,False
ZBTB41,0.04516302404048186,-0.22277040876783005,1,914.0,2.0,False,False,4297,False,False
MAGED1,0.04448490092335315,0.6589126509498004,2,678.0,0.0,False,False,4298,False,False
ERCC4,0.044437881167062813,-0.10043061024531347,1145,107.0,257.0,False,True,4299,False,False
MINDY3,0.044298440041652454,0.3179220147461899,2,373.0,1.0,False,False,4300,False,False
ARHGAP21,0.04422729371987433,-0.32622011433885195,4,363.0,3.0,False,False,4301,False,False
PACS1,0.044093261533281775,0.24756106803523903,3,472.0,2.0,False,False,4302,False,False
SLC38A7,0.04382912983385746,-0.016546968438729062,4,2386.0,3.0,False,False,4303,False,False
SLC9A8,0.04378103667649014,-0.3901661620411968,1,455.0,1.0,False,False,4304,False,False
RSBN1L,0.04360401059860093,1.23017862761866,40,1766.0,4.0,False,False,4305,False,False
GRIPAP1,0.043507125483054195,-0.5413803395234077,1,299.0,7.0,False,False,4306,False,False
PTGR2,0.043218410354837616,-0.630411172256785,2,541.0,1.0,False,False,4307,False,False
PRRC2C,0.043005343823100395,0.16109372157262694,15,537.0,5.0,False,False,4308,False,False
PCBP1,0.042753390404317505,1.2364508365276556,476,149.0,76.0,False,False,4309,False,False
DAPK3,0.04258695307945945,0.12819430164552165,1,630.0,1.0,False,False,4310,False,False
CD48,0.042521655447109695,-0.2543617459040242,1,740.0,6.0,False,False,4311,False,False
HIC1,0.0421111210277518,0.6885298475482945,6,667.0,5.0,False,False,4312,False,False
PIK3CA,0.041823392859996526,-0.7302075229953386,2,1692.0,3.0,False,False,4313,False,False
DYRK1A,0.04173819586246634,-0.4003724361061183,1,880.0,1.0,False,False,4314,False,False
SUMO3,0.04095075990474637,0.4148201775608043,38,312.0,11.0,False,False,4315,False,False
EDARADD,0.04078900102192024,0.5332141879729675,1,692.0,0.0,False,False,4316,False,False
MCAT,0.04047547116378944,0.30384004448789814,780,615.0,113.0,False,False,4317,False,False
CLDND1,0.04036565251827763,0.4034008413824436,56,452.0,28.0,False,False,4318,False,False
IFI30,0.04035147410209555,0.11727631292027832,26,994.0,59.0,False,False,4319,False,False
RAC2,0.04033738395074097,0.37679117093189046,1095,519.0,35.0,False,True,4320,False,False
TMED2,0.040298962059097616,0.4807453919569062,123,449.0,129.0,False,False,4321,False,False
FKBP4,0.04026081336379862,-0.10651821263005913,1,313.0,1.0,False,False,4322,False,False
NECTIN3,0.0400266427173622,-0.7653090640918837,4,784.0,2.0,False,False,4323,False,False
CALHM2,0.039970072696663514,0.11947450617761111,3,780.0,4.0,False,False,4324,False,False
ZNF589,0.03987713708932389,0.2504963323019341,13,786.0,53.0,False,False,4325,False,False
SORL1,0.03981043073220575,0.7879830884545035,27,1119.0,4.0,False,False,4326,False,False
PTPN12,0.03978181204552835,-0.17387592625036,2,457.0,1.0,False,False,4327,False,False
UBE2J2,0.03959563144125114,0.6765906611145511,2,439.0,28.0,False,False,4328,False,False
TBL2,0.03948438021461349,0.7500062141969023,1,442.0,1.0,False,False,4329,False,False
CDC42BPA,0.039452273678808984,-0.46574572603101394,2,636.0,0.0,False,False,4330,False,False
PMCH,0.03928744348406454,-0.12680773684988123,1,663.0,0.0,False,False,4331,False,False
PPP2R3B,0.03918302092100317,0.34555282618859606,2,425.0,4.0,False,False,4332,False,False
HMG20B,0.03917479984975966,-0.29007648440951095,5,1102.0,2.0,False,False,4333,False,False
BABAM1,0.03906123682151115,0.06859497900004502,2,604.0,1.0,False,False,4334,False,False
MPP1,0.03864361719713663,0.8385660410616507,1,759.0,2.0,False,False,4335,False,False
PIK3R4,0.038360446499043674,0.27871321094911033,12,487.0,139.0,False,False,4336,False,False
MMAA,0.038314631829597545,-0.5036288288374413,1,772.0,1.0,False,False,4337,False,False
COPS7B,0.03810922877649779,0.2057670698282981,1,609.0,5.0,False,False,4338,False,False
VCF2,0.037656582055002503,-0.0738886952730762,1,921.0,1.0,False,False,4339,False,False
SPAG4,0.037639532652932926,0.6748590385910804,2,1135.0,0.0,False,False,4340,False,False
PRKAB1,0.03759926757768596,0.4423268630726439,2,513.0,1.0,False,False,4341,False,False
SNX3,0.037584675344762355,-0.30479142346031707,3,924.0,1.0,False,False,4342,False,False
XPNPEP1,0.03735986360619188,-0.014881080147861,5,1804.0,1.0,False,False,4343,False,False
CPM,0.03729847073514487,0.1526807453770271,1,174.0,0.0,False,False,4344,False,False
WBP1L,0.03718557289401038,0.6898912322928574,1,448.0,1.0,False,False,4345,False,False
C2orf49,0.03698455125611901,0.18103829578465414,8,527.0,5.0,False,False,4346,False,False
LRP8,0.036749732346051785,0.7467693593864245,1,791.0,1.0,False,False,4347,False,False
TRIM59,0.03633378839122938,-0.13887206751139086,2,1020.0,2.0,False,False,4348,False,False
PON2,0.03599735415140838,-0.7542191931508874,8,276.0,7.0,False,False,4349,False,False
MORC4,0.03583166503610059,0.7230587741027532,1,443.0,0.0,False,False,4350,False,False
RAC3,0.03570131677375185,-0.20055120861531775,3,356.0,0.0,False,False,4351,False,False
ZNF669,0.03570094151072033,-0.2768982575959807,2,967.0,1.0,False,False,4352,False,False
BMP2K,0.0349936250780309,0.19440369250979206,1,758.0,1.0,False,False,4353,False,False
CCDC93,0.03483429062350746,1.0712062089822354,403,245.0,102.0,False,False,4354,False,False
KLHL36,0.03455085148986422,0.70513430106438,2,850.0,1.0,False,False,4355,False,False
MAP4K1,0.0344879880642899,0.04369792226630217,5,870.0,14.0,False,False,4356,False,False
GLB1L3,0.034432976717124156,-0.6958354993890834,2,776.0,2.0,False,False,4357,False,False
CLN5,0.03433179285728307,-0.5197963522833198,2,870.0,21.0,False,False,4358,False,False
STK38,0.03428637213275563,0.2276678675097686,4,580.0,3.0,False,False,4359,False,False
AP3B1,0.034262606131731974,-0.482025200171677,1,404.0,7.0,False,True,4360,False,False
JDP2,0.03410257210625822,-0.10788792285843196,7,1003.0,5.0,False,False,4361,False,False
JUND,0.03405582089713752,-0.9022135316254223,14,423.0,38.0,False,False,4362,False,False
MAP4K5,0.03405258194373449,0.20866802337573132,1,805.0,1.0,False,False,4363,False,False
MORF4L1,0.03403172290164541,0.5192585181327053,59,1077.0,9.0,False,False,4364,False,False
FBXL20,0.033868702347240376,0.0004088349324618977,6,298.0,21.0,False,False,4365,False,False
ACTR1B,0.033794142790900115,0.026045509076447513,2,360.0,2.0,False,False,4366,False,False
TRIM8,0.033499893402912956,0.08893887058460982,5,494.0,1.0,False,False,4367,False,False
ANKRD13B,0.033487137375678315,-0.14593529967796495,1,786.0,2.0,False,False,4368,False,False
CLIC5,0.03288489801507087,-0.15036135444712237,3,1975.0,3.0,False,False,4369,False,False
MUC1,0.03258496384729579,-0.3915362156212567,1,390.0,2.0,False,False,4370,False,False
TTLL3,0.032581994370466334,0.6061044439365352,1,959.0,2.0,False,False,4371,False,False
DUSP11,0.032571319843369154,0.6378273469915645,5,874.0,1.0,False,False,4372,False,False
ZNF438,0.03243299383948238,0.0005202381712939359,1,738.0,1.0,False,False,4373,False,False
ASL,0.0322800475899613,0.2973608116336431,2,537.0,3.0,False,False,4374,False,False
PDK3,0.03215921958037826,-0.30506409762812187,16,908.0,8.0,False,False,4375,False,False
PAPSS1,0.03210686345544311,-0.307102597434985,2,414.0,250.0,False,False,4376,False,False
NIPBL,0.03209549809732498,-0.0011379175615013769,584,649.0,358.0,False,False,4377,False,False
GPR65,0.03160760049979187,0.043017080684228985,2,510.0,1.0,False,False,4378,False,False
GPATCH3,0.031514153943569136,-0.04613318053868512,1,541.0,74.0,False,False,4379,False,False
ATF1,0.03125661864401415,0.938483514122606,7,362.0,3.0,False,False,4380,False,False
TOB2,0.03125269771092785,0.22669344464116492,2,771.0,10.0,False,False,4381,False,False
TMSB15B,0.031141698037690232,-0.0049666153660218315,1,761.0,0.0,False,False,4382,False,False
B3GLCT,0.0311307875598839,-0.08669888455175694,1,263.0,1.0,False,False,4383,False,False
DSTN,0.03073789450495022,0.12673629935145242,1,630.0,1.0,False,False,4384,False,False
WIPF2,0.030713347739485263,-0.40851514585352267,1,547.0,1.0,False,False,4385,False,False
ISYNA1,0.030377216108803704,0.10415171027444309,6,323.0,0.0,False,False,4386,False,False
ZNF326,0.03012815013436281,0.10424357312237885,2,703.0,1.0,False,False,4387,False,False
VPS33B,0.02987367439864913,-0.567968782076324,10,1592.0,1.0,False,False,4388,False,False
BMPR1A,0.029665604175695404,-0.3988778302729165,1,895.0,1.0,False,False,4389,False,False
SCD,0.029492030455079032,0.2617823664579385,136,255.0,1.0,False,False,4390,False,False
ARB2A,0.029450627291767166,0.3270803003303792,2,802.0,1.0,False,False,4391,False,False
BCL2,0.02942734291909699,-0.6838033594262909,1,874.0,6.0,False,False,4392,False,False
GIMAP5,0.02907987211484648,0.40401278439665156,2,874.0,2.0,False,True,4393,False,False
ZNF627,0.02905871901170199,-0.03217671339758881,1,1036.0,54.0,False,False,4394,False,False
UBE2Q1,0.02881242557440593,-0.08213952610554917,2,705.0,2.0,False,False,4395,False,False
BICDL1,0.028543030134834665,-0.3433723517870552,79,680.0,4.0,False,False,4396,False,False
DIPK1A,0.028236379802431162,-0.1589442759635221,1,616.0,1.0,False,False,4397,False,False
ITPRIP,0.02822777837495964,0.3706137958396838,1,716.0,2.0,False,False,4398,False,False
PHLPP2,0.028185591481494722,-0.11008119290234775,3,482.0,1.0,False,False,4399,False,False
