gene_name,naive_suppression,abs_score,is_suppressor,z_l2,z_l2_raw,in_top,in_induction_top,stim_downstream,stim_de_genes,rest_downstream,rest_de_genes,has_rest_row,rest_qc_pass,homeostasis_cost,tolerance_suppression,is_iei,n_cells_target
USP35,0.41253550360444147,0.41253550360444147,True,102.66517012241844,103.01805204598516,False,False,3.0,4.0,1.0,1.0,True,False,-0.6931471805599453,-0.012717176784437574,0.0,641.0
USP36,-0.025981204512631542,0.025981204512631542,False,111.49266968939293,111.88010247172149,False,False,41.0,42.0,,,False,,,-0.08976480429942307,0.0,53.0
USP38,0.8139016034987487,0.8139016034987487,True,101.78165829570304,104.17841778049332,False,False,1.0,2.0,3.0,4.0,True,True,0.6931471805599453,-0.11499474361893,0.0,660.0
USP4,0.17469266046786802,0.17469266046786802,True,113.9378229131554,115.07780179016471,False,False,75.0,76.0,12.0,13.0,True,True,-1.7657839828247943,-0.35123485443218877,0.0,363.0
USP40,-0.1363155991883724,0.1363155991883724,False,98.4533597962074,99.5911472623206,False,False,4.0,5.0,19.0,20.0,True,True,1.3862943611198906,-0.4686930976991099,0.0,1341.0
USP42,0.9190980026169879,0.9190980026169879,True,100.07921047999989,100.65734076667384,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.7698079218293861,0.0,691.0
USP44,0.00744888471704433,0.00744888471704433,True,94.61806172699326,94.92219612179002,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.030738417914616043,0.0,891.0
USP45,0.28525348511679904,0.28525348511679904,True,99.92812807740992,101.4762650550926,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.23816215808928343,0.0,827.0
USP46,0.41806956763839526,0.41806956763839526,True,99.1878015257042,99.58579330748364,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.0006954745598764708,0.0,462.0
USP47,-0.11768202452772104,0.11768202452772104,False,102.74866134634492,104.01076832963008,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.9116598580262105,0.0,397.0
USP48,-0.6049114390368779,0.6049114390368779,False,106.46950524419522,107.36395026631386,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.1891965272326305,0.0,741.0
USP53,0.07068676753353512,0.07068676753353512,True,91.97798991545054,92.81841952933642,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.37218899626428215,0.0,766.0
USP7,-0.28181198995440954,0.28181198995440954,False,166.82446259940266,167.41715641965382,False,False,1246.0,1247.0,1027.0,1028.0,True,True,-0.19312549966492654,0.33485362668247237,0.0,154.0
USP9X,0.4342696718890416,0.4342696718890416,True,104.38445315322647,104.85327880064642,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.6873407169811185,0.0,611.0
UTP23,0.8541600182938309,0.8541600182938309,True,124.8622305601304,125.47000625716096,False,False,170.0,171.0,43.0,44.0,True,True,-1.3574739225843993,0.6390056906516314,0.0,88.0
UTS2,0.1272292246261404,0.1272292246261404,True,90.20937981898402,91.02895558279376,False,False,0.0,1.0,4.0,5.0,True,True,1.6094379124341003,-0.2611603321988701,0.0,449.0
UVSSA,1.0105467471082334,1.0105467471082334,True,111.52925513991566,112.00682247778089,False,False,50.0,51.0,56.0,56.0,True,False,0.11122563511022454,1.0835129862443194,0.0,42.0
UXS1,0.4189913051973535,0.4189913051973535,True,111.79980111199654,112.47709698988815,False,False,10.0,11.0,171.0,172.0,True,True,2.749599204015082,-0.1535663236850167,0.0,602.0
UXT,0.5393541178502708,0.5393541178502708,True,95.67063349303008,96.49351603942915,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.48756898794263454,0.0,197.0
VAC14,-0.5984105489409826,0.5984105489409826,False,105.75468467525268,107.36934765161617,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,-0.45944904790666086,0.0,1113.0
VAMP1,0.9089054441169688,0.9089054441169688,True,110.25497724928402,111.39244935782762,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,0.05246480863084973,0.0,560.0
VAMP2,0.2080588878458537,0.2080588878458537,True,99.42850613240472,101.3122881832398,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.4910914395909167,0.0,930.0
VAMP3,-0.5466560284095252,0.5466560284095252,False,95.30003440038604,96.70705898576404,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-1.004958884139041,0.0,699.0
VAMP4,-0.0316549761291336,0.0316549761291336,False,97.8051923225281,99.36534271857434,False,False,0.0,1.0,3.0,4.0,True,True,1.3862943611198906,-0.365778242285593,0.0,921.0
VAMP8,0.6286932936053595,0.6286932936053595,True,98.7030847459879,103.51505737127611,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.3535554770860288,0.0,511.0
VANGL1,0.19883171448425824,0.19883171448425824,True,97.45258435310294,98.40653593281549,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.0450761157013294,0.0,649.0
VAPA,0.1765859864877948,0.1765859864877948,True,103.90563874566088,106.6775096666378,False,False,5.0,6.0,0.0,1.0,True,True,-1.791759469228055,0.2914336839100161,0.0,443.0
VAPB,0.05574870041318862,0.05574870041318862,True,95.84760300033636,97.73775267740216,False,False,4.0,5.0,7.0,8.0,True,True,0.47000362924573547,0.8774133229103257,0.0,1168.0
VARS2,0.5924943703889204,0.5924943703889204,True,161.5705721853009,162.66034040036374,False,False,1146.0,1147.0,53.0,54.0,True,True,-3.0559210705650965,0.17363255598607086,0.0,146.0
VASH1,0.06861242586557176,0.06861242586557176,True,91.62967609743455,91.9511587922224,False,False,3.0,4.0,2.0,2.0,True,False,-0.2876820724517808,0.544784163887808,0.0,922.0
VASP,0.588653005333061,0.588653005333061,True,87.16854142086461,96.43657526213526,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.5805714839285421,0.0,1246.0
VAT1,0.3598713967779136,0.3598713967779136,True,86.7248524717347,87.93617567064716,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.2899025788267694,0.0,865.0
VAV1,2.5339242254095384,2.5339242254095384,True,258.2241593323298,259.90238180771775,True,False,3574.0,3575.0,69.0,70.0,True,True,-3.9332252130787486,2.399886269763792,0.0,321.0
VBP1,1.372404404356867,1.372404404356867,True,114.67625728604486,117.42231144971063,True,False,51.0,52.0,10.0,11.0,True,True,-1.5533484457830569,1.2934193062036714,0.0,232.0
VCL,0.01622245832969673,0.01622245832969673,True,113.13375420501865,113.95459203380048,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,-0.0959290362649655,0.0,951.0
VCPIP1,0.39687213441028985,0.39687213441028985,True,100.14105463904664,102.83431901424416,False,False,5.0,6.0,3.0,4.0,True,True,-0.4054651081081644,0.3056643857581396,0.0,899.0
VCPKMT,0.24895467524901368,0.24895467524901368,True,90.06897064827113,90.68404803225192,False,False,0.0,1.0,3.0,4.0,True,True,1.3862943611198906,0.6028278800520238,0.0,867.0
VDAC1,0.3655651658658576,0.3655651658658576,True,103.36941390163072,108.12300521294507,False,False,3.0,4.0,2.0,3.0,True,True,-0.2876820724517808,-0.3365326184694126,0.0,328.0
VDAC2,0.7265338351389143,0.7265338351389143,True,101.79946064937954,102.6892068396614,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,1.1967831964092592,0.0,618.0
VDAC3,0.49389101785304174,0.49389101785304174,True,103.64716931490211,108.46934874809446,False,False,2.0,3.0,2.0,3.0,True,True,-0.0,0.09845238901945805,0.0,503.0
VDR,0.5286228693316557,0.5286228693316557,True,94.57662899728764,95.25129419437488,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.6056581070530215,0.0,599.0
VEGFA,0.695585252689872,0.695585252689872,True,91.72262298021612,93.24199803018529,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,0.0819529683340203,0.0,502.0
VEGFB,0.12927249226573642,0.12927249226573642,True,97.1875235444638,100.34768723780242,False,False,0.0,1.0,2.0,3.0,True,False,1.0986122886681098,-0.16473039570436315,0.0,877.0
VEZF1,-0.38174129765285897,0.38174129765285897,False,111.88740523462243,112.6723345715398,False,False,28.0,29.0,29.0,30.0,True,True,0.03390155167568132,0.07084438706214286,0.0,343.0
VGLL4,-1.037984497617981,1.037984497617981,False,117.12704907018906,117.79809549269396,False,True,22.0,23.0,1.0,2.0,True,True,-2.4423470353692043,-1.1536354918017753,0.0,459.0
VHL,0.08975154981237941,0.08975154981237941,True,138.15070824921222,140.04074428429962,False,False,333.0,334.0,239.0,240.0,True,True,-0.3305020696347096,-0.2961507180689543,0.0,767.0
VIM,0.32492026917440264,0.32492026917440264,True,112.7655030785906,113.49116002607305,False,False,29.0,30.0,26.0,27.0,True,True,-0.10536051565782634,-0.22275448543812182,0.0,3997.0
VKORC1,0.4937318513700834,0.4937318513700834,True,109.29964802167645,113.3370811496079,False,False,4.0,5.0,1.0,2.0,True,True,-0.916290731874155,-0.8061962511988994,0.0,1988.0
VKORC1L1,0.31962931811241896,0.31962931811241896,True,104.01267766893116,104.34196518354516,False,False,2.0,3.0,4.0,5.0,True,True,0.5108256237659905,0.5975203936332579,0.0,327.0
VLDLR,0.8374801669529729,0.8374801669529729,True,104.72097685870236,105.43588437630444,False,False,2.0,3.0,8.0,8.0,True,False,1.0986122886681098,0.5860567999564441,0.0,808.0
VOPP1,0.952186535290428,0.952186535290428,True,100.10520733815822,100.7544538963212,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.816516274152737,0.0,323.0
VPS11,-0.10589636978460207,0.10589636978460207,False,112.47484686201334,112.85359740276785,False,False,5.0,6.0,1.0,2.0,True,True,-1.0986122886681096,0.13741682235947358,0.0,268.0
VPS13A,-0.14540038146078926,0.14540038146078926,False,115.79401463464036,116.90413699735078,False,False,83.0,84.0,0.0,1.0,True,True,-4.430816798843313,-0.1978984418971516,0.0,600.0
VPS13B,0.6042358679726766,0.6042358679726766,True,101.0724408092521,103.1880278528575,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.26613877435929045,1.0,623.0
VPS13C,0.1698445796923055,0.1698445796923055,True,95.09477397484828,95.93251103837544,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,-0.3666723440308118,0.0,267.0
VPS26A,0.15023201800387592,0.15023201800387592,True,97.77538143776582,100.4278122743336,False,False,1.0,2.0,12.0,13.0,True,True,1.8718021769015913,0.9618952236304028,0.0,505.0
VPS26C,0.27086480135559404,0.27086480135559404,True,91.81073586703788,92.76132205270127,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.596899029314325,0.0,1215.0
VPS33A,0.2019382519074163,0.2019382519074163,True,106.56745981034844,107.00035137453835,False,False,6.0,7.0,,,False,,,0.9894371177041439,0.0,120.0
VPS33B,0.02987367439864913,0.02987367439864913,True,132.01144883310698,132.66677854424276,False,False,9.0,10.0,0.0,1.0,True,True,-2.302585092994046,-0.567968782076324,0.0,1592.0
VPS35L,0.39901767606661653,0.39901767606661653,True,114.68716562614824,115.49657845179772,False,False,33.0,34.0,14.0,15.0,True,True,-0.8183103235139515,-0.24848446690357026,0.0,77.0
VPS37B,-0.41937306751867465,0.41937306751867465,False,101.39422714910296,102.59149288594188,False,False,9.0,10.0,2.0,3.0,True,True,-1.2039728043259361,0.5627467743706166,0.0,1054.0
VPS39,0.047034946648972134,0.047034946648972134,True,113.04257027240556,114.09059041340991,False,False,17.0,18.0,14.0,15.0,True,True,-0.18232155679395445,1.6863867255771414,0.0,343.0
VPS41,-0.045827573166600646,0.045827573166600646,False,129.82336894637345,130.5532517483546,False,False,303.0,304.0,272.0,273.0,True,True,-0.1075559062212621,0.8616723385193505,0.0,120.0
VPS45,-0.4570158194248119,0.4570158194248119,False,115.29012291495997,116.09460634887782,False,False,109.0,110.0,25.0,26.0,True,True,-1.4423838277709344,0.6183883218863504,1.0,93.0
VPS4A,-0.9130818820184495,0.9130818820184495,False,118.94001076737328,120.9448903727794,False,True,49.0,50.0,0.0,1.0,True,True,-3.912023005428146,0.4487497548823176,0.0,322.0
VPS4B,0.5496888537066873,0.5496888537066873,True,100.25834664312514,101.08916057767742,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,0.4132977803106532,0.0,357.0
VPS50,0.4344030464380324,0.4344030464380324,True,102.45861855830664,102.94252922576106,False,False,2.0,3.0,7.0,8.0,True,True,0.980829253011726,-0.5855854667295155,0.0,441.0
VPS8,-0.8289328781869616,0.8289328781869616,False,142.1265777832964,143.05466637390748,False,True,536.0,537.0,1.0,2.0,True,True,-5.5928509139489195,-0.26328818315006025,0.0,456.0
VRK1,0.14254806970369743,0.14254806970369743,True,106.31096860032342,109.01480824767626,False,False,0.0,1.0,5.0,6.0,True,True,1.791759469228055,-0.1348571337547564,0.0,211.0
VRK2,-0.35839406842028376,0.35839406842028376,False,112.65530716246272,113.47752992297129,False,False,29.0,30.0,6.0,7.0,True,True,-1.4552872326068422,-1.2432509590085221,0.0,270.0
VSIG10,-0.3514600562946737,0.3514600562946737,False,98.7155531417936,99.14951760088,False,False,2.0,3.0,0.0,0.0,True,False,-1.0986122886681098,-0.09387109642019882,0.0,1154.0
VSIR,0.814274920166074,0.814274920166074,True,99.656043450499,100.51612811678348,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,0.4418772392034329,0.0,344.0
VTA1,0.5747551966864073,0.5747551966864073,True,101.7439732931191,102.98888572662008,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.7186619159196606,0.0,392.0
VTI1B,-0.4690398873425344,0.4690398873425344,False,96.65869428610574,97.46248636613905,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,-0.6398996445018699,0.0,139.0
VWA5A,-0.33909070094470956,0.33909070094470956,False,103.85188041476684,104.572425123078,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,-0.47670670589483216,0.0,892.0
VWA8,0.20546268474450208,0.20546268474450208,True,100.25129052403226,101.53596188622356,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.1825886721429798,0.0,637.0
WAC,1.327978055680215,1.327978055680215,True,180.03796798960104,180.810687027813,True,False,1668.0,1669.0,1164.0,1165.0,True,True,-0.359503557662034,1.8803982044233045,0.0,389.0
WAPL,1.1014463199883444,1.1014463199883444,True,120.9885944878766,121.59468593995418,False,False,105.0,106.0,486.0,487.0,True,True,1.5248250289705227,0.7416220714188604,0.0,79.0
WARS2,0.1572949329340516,0.1572949329340516,True,153.0327587399731,153.7992043525224,False,False,938.0,939.0,58.0,59.0,True,True,-2.7672780353025432,0.6239621833736263,0.0,394.0
WAS,0.6634175671575373,0.6634175671575373,True,117.7081861092295,120.5348852705245,False,False,43.0,44.0,32.0,33.0,True,True,-0.2876820724517808,0.20450201012030644,1.0,583.0
WASF2,-0.887533950236655,0.887533950236655,False,126.68190594359824,128.75421934381018,False,True,168.0,169.0,722.0,723.0,True,True,1.4535105072356913,-0.2669811028613202,0.0,1014.0
WASHC3,-0.2762534933470472,0.2762534933470472,False,99.49291832030134,100.44759016422834,False,False,0.0,1.0,12.0,13.0,True,True,2.5649493574615367,0.12814502765245117,0.0,240.0
WASHC4,0.23301962816466681,0.23301962816466681,True,110.57694308358356,113.4061910513398,False,False,2.0,3.0,63.0,64.0,True,True,3.0602707946915615,0.4296134100663061,0.0,651.0
WASL,0.26956323907492397,0.26956323907492397,True,109.7085493494795,110.46072926688124,False,False,30.0,31.0,37.0,38.0,True,True,0.2035989552412394,0.028966164147876425,0.0,1248.0
WBP1L,0.03718557289401038,0.03718557289401038,True,95.67556248825856,95.98681259709612,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.6898912322928574,0.0,448.0
WBP2,0.1494360849862811,0.1494360849862811,True,97.63716229316108,99.61344340734576,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,0.22714368398630536,0.0,520.0
WBP4,1.1274543025399377,1.1274543025399377,True,118.64202852389242,119.47725326444125,False,False,40.0,41.0,141.0,142.0,True,True,1.242254990896953,0.5802512538886552,0.0,199.0
WDFY1,-0.3403286081070415,0.3403286081070415,False,119.83594353599698,120.62577491809058,False,False,54.0,55.0,5.0,6.0,True,True,-2.215573716004416,-0.7281419627821457,0.0,11510.0
WDFY2,0.4464760515187495,0.4464760515187495,True,93.38124588993294,94.40841226192757,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.31317650158041227,0.0,414.0
WDR11,-0.35077798780042835,0.35077798780042835,False,100.83561039119552,102.47375060311334,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.13359069132971868,0.0,568.0
WDR13,0.23148505299998232,0.23148505299998232,True,90.3680961411358,92.4268035149007,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.45535412584112195,0.0,1099.0
WDR19,-0.11254056152140891,0.11254056152140891,False,97.97594110413868,98.38507592822846,False,False,2.0,3.0,0.0,0.0,True,False,-1.0986122886681098,-0.3469739782886082,0.0,552.0
WDR20,0.08029052603673995,0.08029052603673995,True,97.36632569842058,99.5875964626973,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.07232019827128276,0.0,863.0
WDR24,-0.6793772858743368,0.6793772858743368,False,113.67777702735388,114.2427671211311,False,True,40.0,41.0,,,False,,,0.2744359086831097,0.0,141.0
WDR26,0.20430787004200152,0.20430787004200152,True,105.05357472903596,105.593470194174,False,False,9.0,10.0,38.0,39.0,True,True,1.3609765531356004,0.01810718845619065,0.0,128.0
WDR27,0.19897049247952078,0.19897049247952078,True,101.96625864170504,102.71783519185853,False,False,5.0,6.0,4.0,5.0,True,True,-0.18232155679395468,-0.0375575836406595,0.0,723.0
DYNC2I2,-0.06691171472768784,0.06691171472768784,False,98.86608077163268,99.53551278299048,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.18634131768304496,0.0,1202.0
WDR37,-0.27201597595079086,0.27201597595079086,False,94.82690169138478,95.3617442927816,False,False,2.0,3.0,3.0,4.0,True,True,0.2876820724517808,-0.9258333737750607,0.0,452.0
WDR41,0.10820705846065076,0.10820705846065076,True,91.76112802776228,93.47868786437766,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.5787607075847891,0.0,795.0
WDR44,1.0066128638163254,1.0066128638163254,True,109.66164396290247,110.2540335863829,False,False,25.0,26.0,271.0,272.0,True,True,2.3477055282745156,-0.09076387261488215,0.0,155.0
WDR45B,0.13302859006682513,0.13302859006682513,True,101.3433857622636,102.0917275190728,False,False,5.0,6.0,2.0,3.0,True,True,-0.6931471805599452,-0.02917545632404135,0.0,108.0
WDR48,-0.11390334614745974,0.11390334614745974,False,112.36987275462675,112.87981887053486,False,False,22.0,23.0,196.0,197.0,True,True,2.147709512808839,-0.11037413223495302,0.0,171.0
WDR54,0.687779842836216,0.687779842836216,True,132.63669647349548,136.6081510290045,False,False,165.0,166.0,9.0,10.0,True,True,-2.8094026953624978,-0.6373994486033816,0.0,1428.0
WDR59,0.365124274337843,0.365124274337843,True,168.74764901677466,169.48600291852463,False,False,1286.0,1287.0,546.0,547.0,True,True,-0.8556204051741458,-0.06747887797081058,0.0,214.0
WDR5B,0.05357092433333445,0.05357092433333445,True,93.67722215761562,94.149648954603,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.6396529111985605,0.0,861.0
WDR6,-0.11910384141793069,0.11910384141793069,False,99.89782514526384,100.90643357091128,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.03134942575073242,0.0,517.0
DYNC2I1,-0.46484081171591246,0.46484081171591246,False,95.5629428719625,96.404676356354,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.05516085039703025,0.0,1062.0
SKIC8,0.18251688709588534,0.18251688709588534,True,199.038238143678,200.24162564035507,False,False,2399.0,2400.0,904.0,905.0,True,True,-0.9752890726361114,-0.07833095838743984,0.0,64.0
WDR7,0.37175417085308665,0.37175417085308665,True,123.37673933847404,123.85149544754223,False,False,149.0,150.0,8.0,8.0,True,False,-2.813410716760036,0.6335212091763736,0.0,58.0
WDR76,-0.6879905887019323,0.6879905887019323,False,103.68325652721312,106.34999691911864,False,True,1.0,2.0,1.0,2.0,True,True,-0.0,0.24977640698975032,0.0,374.0
WDR82,1.8913008628754648,1.8913008628754648,True,188.7436352198392,189.88274076416795,True,False,1562.0,1563.0,1252.0,1253.0,True,True,-0.22106637552540853,1.1021817035577464,0.0,313.0
WDR83OS,0.10585677474241736,0.10585677474241736,True,113.1228668917528,113.66662476157548,False,False,2.0,3.0,7.0,8.0,True,True,0.980829253011726,-0.18157921726778328,0.0,313.0
WDR89,-0.12587686762211472,0.12587686762211472,False,112.98739609314546,113.81460678815472,False,False,10.0,11.0,8.0,9.0,True,True,-0.2006706954621511,0.45980378062944705,0.0,353.0
WDR90,0.5791903012595124,0.5791903012595124,True,100.7870310984003,101.20064005251216,False,False,0.0,1.0,1.0,2.0,True,False,0.6931471805599453,0.6889389751092616,0.0,619.0
WDR91,-0.12262956838580985,0.12262956838580985,False,114.4090620905234,114.90187821012417,False,False,4.0,5.0,4.0,5.0,True,True,-0.0,0.08094150503814304,0.0,916.0
WDSUB1,0.23938809658664395,0.23938809658664395,True,101.8318820930711,102.4625674498992,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.6537790537704525,0.0,617.0
NTAQ1,-0.19136278444150567,0.19136278444150567,False,87.90871947226564,90.53347396930644,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.8691054903102626,0.0,1130.0
WHAMM,-0.10730040732071071,0.10730040732071071,False,99.30983576008882,99.83465430545652,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,-0.5008494926276578,0.0,608.0
WIPF2,0.030713347739485263,0.030713347739485263,True,104.84444444407836,106.84991583057352,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.40851514585352267,0.0,547.0
WIPI1,-0.06934265581154442,0.06934265581154442,False,98.31938516009562,100.54669893166746,False,False,5.0,6.0,7.0,8.0,True,True,0.2876820724517808,0.26353705593445437,0.0,1029.0
WIPI2,-0.3232603956085849,0.3232603956085849,False,114.00390790754471,114.83425265053752,False,False,23.0,24.0,31.0,32.0,True,True,0.2876820724517808,0.13450590086284006,0.0,353.0
WIZ,0.4086569684525412,0.4086569684525412,True,136.89053364158954,137.4669423184529,False,False,312.0,313.0,231.0,232.0,True,True,-0.29946581887384305,-0.6114922862090026,0.0,1115.0
WNK1,-0.6941816992025411,0.6941816992025411,False,121.61575122158084,122.79168516559004,False,True,98.0,99.0,331.0,332.0,True,True,1.2100151187818984,0.47643728071038033,0.0,411.0
WRAP73,0.09460528826208553,0.09460528826208553,True,97.21769642324382,97.61654984686392,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.578259704124313,0.0,317.0
WRN,0.21352478635983344,0.21352478635983344,True,109.79094256240283,111.38614864513752,False,False,11.0,12.0,57.0,58.0,True,True,1.5755363607584187,-0.9000703941831235,0.0,1737.0
WRNIP1,0.021134185128577822,0.021134185128577822,True,107.52152775175767,108.71059490526692,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,0.14674587318131546,0.0,657.0
WSB1,-0.1646931861715206,0.1646931861715206,False,95.2816409792565,98.64948925816164,False,False,1.0,2.0,6.0,7.0,True,True,1.252762968495368,-0.15291214645574758,0.0,449.0
WSB2,0.18011847315717183,0.18011847315717183,True,102.21425784806262,105.78187982787028,False,False,2.0,3.0,3.0,4.0,True,True,0.2876820724517808,-0.03190342161519075,0.0,408.0
WWC3,0.35999562603898894,0.35999562603898894,True,99.16610858972754,99.58819251875158,False,False,1.0,2.0,1.0,1.0,True,False,-0.0,0.5761359118380294,0.0,307.0
WWOX,0.1626794741272078,0.1626794741272078,True,94.78208014077823,95.8354518802534,False,False,1.0,2.0,3.0,4.0,True,True,0.6931471805599453,0.5415722686752709,0.0,698.0
WWP1,0.5767784829523899,0.5767784829523899,True,97.45025040424056,98.51847597128555,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.007160548814705835,0.0,408.0
WWP2,0.2361673789489493,0.2361673789489493,True,111.96141622198547,113.03809560718342,False,False,7.0,8.0,2.0,3.0,True,True,-0.980829253011726,0.06772351356063834,0.0,916.0
XAF1,0.21578076825246492,0.21578076825246492,True,102.61002352860032,103.22175061226132,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,-0.170149873608149,0.0,585.0
XBP1,1.0422463262014026,1.0422463262014026,True,153.95479279674777,156.28871575487662,False,False,491.0,492.0,179.0,180.0,True,True,-1.0055218656020974,0.7274641138488436,0.0,1048.0
XIAP,0.30897184483289236,0.30897184483289236,True,117.1248498521644,117.65828381679626,False,False,74.0,75.0,19.0,20.0,True,True,-1.3217558399823193,0.2925055863248365,1.0,99.0
XKR6,-0.5711276111308419,0.5711276111308419,False,92.4692187910727,93.60538942793626,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.3529271962163652,0.0,874.0
XKR8,0.17463524582651735,0.17463524582651735,True,93.7888670148738,94.24027091751786,False,False,3.0,4.0,9.0,10.0,True,True,0.9162907318741553,0.40319468736335107,0.0,486.0
XPA,0.38331681196520345,0.38331681196520345,True,97.50282470843835,98.57013784085144,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.08185753584080091,0.0,556.0
XPNPEP1,0.03735986360619188,0.03735986360619188,True,102.59041346045042,108.56337736170951,False,False,4.0,5.0,0.0,1.0,True,True,-1.6094379124341003,-0.014881080147861,0.0,1804.0
XPO4,-0.10191348749752643,0.10191348749752643,False,101.82358935795176,102.50716616802406,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,0.06181094274597879,0.0,254.0
XPO5,0.5556658357920222,0.5556658357920222,True,104.68620094726322,105.86910811261804,False,False,16.0,17.0,9.0,10.0,True,False,-0.5306282510621703,0.23927148069441317,0.0,420.0
XPO6,0.5402417497382666,0.5402417497382666,True,113.0488705170849,114.41278857834024,False,False,10.0,11.0,36.0,37.0,True,True,1.2130226398458537,-0.8594116673198219,0.0,288.0
XPO7,0.16913379220982744,0.16913379220982744,True,106.9477413092878,108.5709569399562,False,False,3.0,4.0,0.0,1.0,True,True,-1.3862943611198906,0.03092009567786021,0.0,832.0
XPOT,-0.45048828597839935,0.45048828597839935,False,113.39400710268863,115.31390721553068,False,False,35.0,36.0,7.0,8.0,True,True,-1.5040773967762742,-0.5598490295261307,0.0,424.0
XPR1,0.2898105726226768,0.2898105726226768,True,124.69982194586484,125.4381669555619,False,False,94.0,95.0,272.0,273.0,True,True,1.055594903584419,0.69962483571777,0.0,540.0
XRCC1,0.020310583254961302,0.020310583254961302,True,96.97806505792224,97.95374410427912,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.5128498408874378,0.0,539.0
XRCC2,0.09626239090463465,0.09626239090463465,True,139.15624255378086,139.69630601072748,False,False,514.0,515.0,321.0,322.0,True,True,-0.46961535511932784,1.403871566472322,1.0,73.0
XRN1,-0.034238635699595996,0.034238635699595996,False,119.589641661892,120.408861458107,False,False,99.0,100.0,75.0,76.0,True,True,-0.27443684570176075,-0.32601285767501703,0.0,238.0
XXYLT1,0.6491475404822309,0.6491475404822309,True,97.22053717228862,97.64723548083435,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,0.09204908595652836,0.0,384.0
XYLB,-0.15261128570605997,0.15261128570605997,False,101.04475175972811,101.47207134890898,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,-0.3234537086043999,0.0,688.0
XYLT2,0.2756773980627988,0.2756773980627988,True,97.53604779885146,98.80464004445416,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,-0.03993367634862065,0.0,868.0
YAF2,0.00771559409528156,0.00771559409528156,True,95.2019161026007,96.78019309208275,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.4692269715416407,0.0,664.0
